image_path,true_label,anomaly_score,predicted_prob,predicted_label
data/raw/pipe_clip/pipe_clip/test/good/0023.png,0,39.835388,0.0761,0
data/raw/pipe_clip/pipe_clip/test/good/0024.png,0,40.738873,0.2621,1
data/raw/pipe_clip/pipe_clip/test/good/0025.png,0,40.323444,0.1766,1
data/raw/pipe_clip/pipe_clip/test/good/0026.png,0,41.640484,0.4476,1
data/raw/pipe_clip/pipe_clip/test/good/0027.png,0,40.645618,0.2429,1
data/raw/pipe_clip/pipe_clip/test/good/0028.png,0,41.238052,0.3648,1
data/raw/pipe_clip/pipe_clip/test/good/0029.png,0,40.518581,0.2167,1
data/raw/pipe_clip/pipe_clip/test/good/0030.png,0,41.465706,0.4116,1
data/raw/pipe_clip/pipe_clip/test/good/0031.png,0,40.170238,0.145,0
data/raw/pipe_clip/pipe_clip/test/good/0032.png,0,41.284222,0.3743,1
data/raw/pipe_clip/pipe_clip/test/good/0033.png,0,39.890388,0.0874,0
data/raw/pipe_clip/pipe_clip/test/good/0034.png,0,41.654686,0.4505,1
data/raw/pipe_clip/pipe_clip/test/good/0035.png,0,40.000301,0.1101,0
data/raw/pipe_clip/pipe_clip/test/good/0036.png,0,40.397358,0.1918,1
data/raw/pipe_clip/pipe_clip/test/good/0037.png,0,40.951458,0.3058,1
data/raw/pipe_clip/pipe_clip/test/good/0038.png,0,40.939659,0.3034,1
data/raw/pipe_clip/pipe_clip/test/good/0039.png,0,39.989429,0.1078,0
data/raw/pipe_clip/pipe_clip/test/good/0040.png,0,41.62019,0.4434,1
data/raw/pipe_clip/pipe_clip/test/good/0041.png,0,41.396584,0.3974,1
data/raw/pipe_clip/pipe_clip/test/good/0042.png,0,40.397476,0.1918,1
data/raw/pipe_clip/pipe_clip/test/good/0043.png,0,40.119869,0.1347,0
data/raw/pipe_clip/pipe_clip/test/good/0044.png,0,40.28524,0.1687,1
data/raw/pipe_clip/pipe_clip/test/good/0045.png,0,39.835964,0.0762,0
data/raw/pipe_clip/pipe_clip/test/good/0046.png,0,41.383587,0.3947,1
data/raw/pipe_clip/pipe_clip/test/good/0047.png,0,41.000164,0.3158,1
data/raw/pipe_clip/pipe_clip/test/good/0048.png,0,40.456345,0.2039,1
data/raw/pipe_clip/pipe_clip/test/good/0049.png,0,42.001598,0.5219,1
data/raw/pipe_clip/pipe_clip/test/good/0050.png,0,40.674561,0.2488,1
data/raw/pipe_clip/pipe_clip/test/good/0051.png,0,39.82724,0.0744,0
data/raw/pipe_clip/pipe_clip/test/good/0052.png,0,40.084309,0.1273,0
data/raw/pipe_clip/pipe_clip/test/good/0053.png,0,41.217205,0.3605,1
data/raw/pipe_clip/pipe_clip/test/good/0054.png,0,40.180244,0.1471,1
data/raw/pipe_clip/pipe_clip/test/good/0055.png,0,40.025749,0.1153,0
data/raw/pipe_clip/pipe_clip/test/good/0056.png,0,39.835125,0.0761,0
data/raw/pipe_clip/pipe_clip/test/good/0057.png,0,41.289875,0.3754,1
data/raw/pipe_clip/pipe_clip/test/good/0058.png,0,40.405243,0.1934,1
data/raw/pipe_clip/pipe_clip/test/good/0059.png,0,40.535622,0.2202,1
data/raw/pipe_clip/pipe_clip/test/good/0060.png,0,40.00996,0.112,0
data/raw/pipe_clip/pipe_clip/test/good/0061.png,0,40.83086,0.281,1
data/raw/pipe_clip/pipe_clip/test/good/0062.png,0,41.745968,0.4693,1
data/raw/pipe_clip/pipe_clip/test/good/0063.png,0,39.632298,0.0343,0
data/raw/pipe_clip/pipe_clip/test/good/0064.png,0,41.180508,0.3529,1
data/raw/pipe_clip/pipe_clip/test/good/0065.png,0,39.855938,0.0803,0
data/raw/pipe_clip/pipe_clip/test/good/0066.png,0,41.41235,0.4007,1
data/raw/pipe_clip/pipe_clip/test/good/0067.png,0,39.920666,0.0937,0
data/raw/pipe_clip/pipe_clip/test/good/0068.png,0,39.7826,0.0653,0
data/raw/pipe_clip/pipe_clip/test/good/0069.png,0,43.135311,0.7552,1
data/raw/pipe_clip/pipe_clip/test/good/0070.png,0,40.202072,0.1516,1
data/raw/pipe_clip/pipe_clip/test/good/0071.png,0,41.657482,0.4511,1
data/raw/pipe_clip/pipe_clip/test/good/0072.png,0,39.763519,0.0613,0
data/raw/pipe_clip/pipe_clip/test/good/0073.png,0,40.556526,0.2245,1
data/raw/pipe_clip/pipe_clip/test/good/0074.png,0,39.72781,0.054,0
data/raw/pipe_clip/pipe_clip/test/good/0075.png,0,41.483665,0.4153,1
data/raw/pipe_clip/pipe_clip/test/good/0076.png,0,40.560406,0.2253,1
data/raw/pipe_clip/pipe_clip/test/good/0077.png,0,40.016384,0.1134,0
data/raw/pipe_clip/pipe_clip/test/good/0078.png,0,41.660633,0.4518,1
data/raw/pipe_clip/pipe_clip/test/good/0079.png,0,41.537178,0.4263,1
data/raw/pipe_clip/pipe_clip/test/good/0080.png,0,40.611477,0.2358,1
data/raw/pipe_clip/pipe_clip/test/good/0081.png,0,41.828106,0.4862,1
data/raw/pipe_clip/pipe_clip/test/good/0082.png,0,40.783638,0.2713,1
data/raw/pipe_clip/pipe_clip/test/good/0083.png,0,41.646759,0.4489,1
data/raw/pipe_clip/pipe_clip/test/good/0084.png,0,40.760693,0.2665,1
data/raw/pipe_clip/pipe_clip/test/good/0085.png,0,39.913548,0.0922,0
data/raw/pipe_clip/pipe_clip/test/good/0086.png,0,41.514393,0.4217,1
data/raw/pipe_clip/pipe_clip/test/good/0087.png,0,40.52256,0.2175,1
data/raw/pipe_clip/pipe_clip/test/good/0088.png,0,40.574505,0.2282,1
data/raw/pipe_clip/pipe_clip/test/good/0089.png,0,39.791485,0.0671,0
data/raw/pipe_clip/pipe_clip/test/good/0090.png,0,42.187641,0.5602,1
data/raw/pipe_clip/pipe_clip/test/good/0091.png,0,41.683651,0.4565,1
data/raw/pipe_clip/pipe_clip/test/good/0092.png,0,40.733486,0.2609,1
data/raw/pipe_clip/pipe_clip/test/good/0093.png,0,41.279705,0.3734,1
data/raw/pipe_clip/pipe_clip/test/good/0094.png,0,42.205898,0.564,1
data/raw/pipe_clip/pipe_clip/test/good/0095.png,0,41.857422,0.4923,1
data/raw/pipe_clip/pipe_clip/test/good/0096.png,0,44.014622,0.9362,1
data/raw/pipe_clip/pipe_clip/test/good/0097.png,0,41.275219,0.3724,1
data/raw/pipe_clip/pipe_clip/test/good/0098.png,0,40.045578,0.1194,0
data/raw/pipe_clip/pipe_clip/test/good/0099.png,0,39.971771,0.1042,0
data/raw/pipe_clip/pipe_clip/test/good/0100.png,0,40.254272,0.1623,1
data/raw/pipe_clip/pipe_clip/test/good/0101.png,0,39.990074,0.1079,0
data/raw/pipe_clip/pipe_clip/test/good/0102.png,0,41.036579,0.3233,1
data/raw/pipe_clip/pipe_clip/test/good/0103.png,0,40.296223,0.171,1
data/raw/pipe_clip/pipe_clip/test/good/0104.png,0,39.894501,0.0883,0
data/raw/pipe_clip/pipe_clip/test/good/0105.png,0,41.169918,0.3508,1
data/raw/pipe_clip/pipe_clip/test/good/0106.png,0,44.324619,1.0,1
data/raw/pipe_clip/pipe_clip/test/good/0107.png,0,40.214912,0.1542,1
data/raw/pipe_clip/pipe_clip/test/good/0108.png,0,39.778053,0.0643,0
data/raw/pipe_clip/pipe_clip/test/good/0109.png,0,41.968899,0.5152,1
data/raw/pipe_clip/pipe_clip/test/good/0110.png,0,40.02375,0.1149,0
data/raw/pipe_clip/pipe_clip/test/good/0111.png,0,40.00581,0.1112,0
data/raw/pipe_clip/pipe_clip/test/good/0112.png,0,40.318413,0.1755,1
data/raw/pipe_clip/pipe_clip/test/good/0113.png,0,39.604034,0.0285,0
data/raw/pipe_clip/pipe_clip/test/good/0114.png,0,41.095375,0.3354,1
data/raw/pipe_clip/pipe_clip/test/good/0115.png,0,42.174992,0.5576,1
data/raw/pipe_clip/pipe_clip/test/good/0116.png,0,41.486183,0.4158,1
data/raw/pipe_clip/pipe_clip/test/good/0117.png,0,39.871521,0.0836,0
data/raw/pipe_clip/pipe_clip/test/good/0118.png,0,39.579617,0.0235,0
data/raw/pipe_clip/pipe_clip/test/good/0119.png,0,41.785797,0.4775,1
data/raw/pipe_clip/pipe_clip/test/good/0120.png,0,40.07198,0.1248,0
data/raw/pipe_clip/pipe_clip/test/good/0121.png,0,41.773029,0.4749,1
data/raw/pipe_clip/pipe_clip/test/good/0122.png,0,40.448547,0.2023,1
data/raw/pipe_clip/pipe_clip/test/good/0123.png,0,39.859798,0.0811,0
data/raw/pipe_clip/pipe_clip/test/good/0124.png,0,40.076694,0.1258,0
data/raw/pipe_clip/pipe_clip/test/good/0125.png,0,39.839069,0.0769,0
data/raw/pipe_clip/pipe_clip/test/good/0126.png,0,39.91415,0.0923,0
data/raw/pipe_clip/pipe_clip/test/good/0127.png,0,40.038586,0.1179,0
data/raw/pipe_clip/pipe_clip/test/good/0128.png,0,40.401005,0.1925,1
data/raw/pipe_clip/pipe_clip/test/good/0129.png,0,42.101051,0.5424,1
data/raw/pipe_clip/pipe_clip/test/good/0130.png,0,41.412842,0.4008,1
data/raw/pipe_clip/pipe_clip/test/good/0131.png,0,41.861916,0.4932,1
data/raw/pipe_clip/pipe_clip/test/good/0132.png,0,39.778957,0.0645,0
data/raw/pipe_clip/pipe_clip/test/good/0133.png,0,39.975666,0.105,0
data/raw/pipe_clip/pipe_clip/test/good/0134.png,0,40.01672,0.1134,0
data/raw/pipe_clip/pipe_clip/test/good/0135.png,0,40.348797,0.1818,1
data/raw/pipe_clip/pipe_clip/test/good/0136.png,0,40.209942,0.1532,1
data/raw/pipe_clip/pipe_clip/test/good/0137.png,0,40.25074,0.1616,1
data/raw/pipe_clip/pipe_clip/test/good/0138.png,0,41.135082,0.3436,1
data/raw/pipe_clip/pipe_clip/test/good/0139.png,0,40.859901,0.287,1
data/raw/pipe_clip/pipe_clip/test/good/0140.png,0,41.88586,0.4981,1
data/raw/pipe_clip/pipe_clip/test/good/0141.png,0,40.10498,0.1316,0
data/raw/pipe_clip/pipe_clip/test/good/0142.png,0,40.205425,0.1523,1
data/raw/pipe_clip/pipe_clip/test/good/0143.png,0,40.44928,0.2025,1
data/raw/pipe_clip/pipe_clip/test/good/0144.png,0,42.065258,0.535,1
data/raw/pipe_clip/pipe_clip/test/good/0145.png,0,40.423767,0.1972,1
data/raw/pipe_clip/pipe_clip/test/good/0146.png,0,39.881569,0.0856,0
data/raw/pipe_clip/pipe_clip/test/good/0147.png,0,39.870728,0.0834,0
data/raw/pipe_clip/pipe_clip/test/good/0148.png,0,39.703503,0.049,0
data/raw/pipe_clip/pipe_clip/test/good/0149.png,0,42.403309,0.6046,1
data/raw/pipe_clip/pipe_clip/test/good/0150.png,0,39.789589,0.0667,0
data/raw/pipe_clip/pipe_clip/test/good/0151.png,0,40.089645,0.1284,0
data/raw/pipe_clip/pipe_clip/test/good/0152.png,0,39.759796,0.0606,0
data/raw/pipe_clip/pipe_clip/test/good/0153.png,0,40.471581,0.207,1
data/raw/pipe_clip/pipe_clip/test/good/0154.png,0,41.665165,0.4527,1
data/raw/pipe_clip/pipe_clip/test/good/0155.png,0,40.248142,0.1611,1
data/raw/pipe_clip/pipe_clip/test/good/0156.png,0,41.054333,0.327,1
data/raw/pipe_clip/pipe_clip/test/good/0157.png,0,40.126907,0.1361,0
data/raw/pipe_clip/pipe_clip/test/good/0158.png,0,42.301105,0.5836,1
data/raw/pipe_clip/pipe_clip/test/good/0159.png,0,40.123104,0.1353,0
data/raw/pipe_clip/pipe_clip/test/good/0160.png,0,40.297543,0.1712,1
data/raw/pipe_clip/pipe_clip/test/good/0161.png,0,40.395142,0.1913,1
data/raw/pipe_clip/pipe_clip/test/good/0162.png,0,42.746853,0.6753,1
data/raw/pipe_clip/pipe_clip/test/good/0163.png,0,40.161831,0.1433,0
data/raw/pipe_clip/pipe_clip/test/good/0164.png,0,44.170383,0.9683,1
data/raw/pipe_clip/pipe_clip/test/good/0165.png,0,39.648457,0.0376,0
data/raw/pipe_clip/pipe_clip/test/good/0166.png,0,39.721645,0.0527,0
data/raw/pipe_clip/pipe_clip/test/good/0167.png,0,40.02573,0.1153,0
data/raw/pipe_clip/pipe_clip/test/good/0168.png,0,39.682758,0.0447,0
data/raw/pipe_clip/pipe_clip/test/good/0169.png,0,40.066013,0.1236,0
data/raw/pipe_clip/pipe_clip/test/good/0170.png,0,41.04739,0.3255,1
data/raw/pipe_clip/pipe_clip/test/good/0171.png,0,42.345364,0.5927,1
data/raw/pipe_clip/pipe_clip/test/good/0172.png,0,41.88847,0.4986,1
data/raw/pipe_clip/pipe_clip/test/good/0173.png,0,39.918438,0.0932,0
data/raw/pipe_clip/pipe_clip/test/good/0174.png,0,39.888344,0.087,0
data/raw/pipe_clip/pipe_clip/test/good/0175.png,0,39.889393,0.0872,0
data/raw/pipe_clip/pipe_clip/test/good/0176.png,0,41.30489,0.3785,1
data/raw/pipe_clip/pipe_clip/test/good/0177.png,0,41.194248,0.3558,1
data/raw/pipe_clip/pipe_clip/test/good/0178.png,0,40.204983,0.1522,1
data/raw/pipe_clip/pipe_clip/test/good/0179.png,0,41.979427,0.5174,1
data/raw/pipe_clip/pipe_clip/test/good/0180.png,0,41.113968,0.3392,1
data/raw/pipe_clip/pipe_clip/test/good/0181.png,0,41.061687,0.3285,1
data/raw/pipe_clip/pipe_clip/test/good/0182.png,0,40.943584,0.3042,1
data/raw/pipe_clip/pipe_clip/test/good/0183.png,0,40.779198,0.2704,1
data/raw/pipe_clip/pipe_clip/test/good/0184.png,0,40.438602,0.2003,1
data/raw/pipe_clip/pipe_clip/test/good/0185.png,0,41.028698,0.3217,1
data/raw/pipe_clip/pipe_clip/test/good/0186.png,0,41.422466,0.4027,1
data/raw/pipe_clip/pipe_clip/test/good/0187.png,0,40.037045,0.1176,0
data/raw/pipe_clip/pipe_clip/test/good/0188.png,0,41.924824,0.5061,1
data/raw/pipe_clip/pipe_clip/test/good/0189.png,0,40.261341,0.1638,1
data/raw/pipe_clip/pipe_clip/test/good/0190.png,0,41.205502,0.3581,1
data/raw/pipe_clip/pipe_clip/test/good/0191.png,0,40.212769,0.1538,1
data/raw/pipe_clip/pipe_clip/test/good/0192.png,0,40.499969,0.2129,1
data/raw/pipe_clip/pipe_clip/test/good/0193.png,0,40.721535,0.2585,1
data/raw/pipe_clip/pipe_clip/test/good/0194.png,0,41.021198,0.3202,1
data/raw/pipe_clip/pipe_clip/test/operator/0000.png,1,42.859539,0.6985,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0000.png,1,41.242641,0.3657,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0001.png,1,43.104546,0.7489,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0002.png,1,40.789997,0.2726,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0003.png,1,40.663582,0.2466,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0004.png,1,40.708351,0.2558,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0005.png,1,40.260948,0.1637,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0006.png,1,40.205776,0.1523,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0007.png,1,40.773979,0.2693,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0008.png,1,40.373169,0.1868,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0009.png,1,41.031612,0.3223,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0010.png,1,41.068146,0.3298,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0011.png,1,41.038612,0.3237,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0012.png,1,42.017441,0.5252,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0013.png,1,40.358406,0.1838,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0014.png,1,40.547729,0.2227,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0015.png,1,40.585815,0.2306,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0016.png,1,40.178421,0.1467,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0017.png,1,40.710033,0.2561,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0018.png,1,41.008343,0.3175,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0019.png,1,41.086445,0.3336,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0020.png,1,40.781464,0.2708,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0021.png,1,41.697376,0.4593,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0022.png,1,41.358299,0.3895,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0023.png,1,40.645504,0.2428,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0024.png,1,41.554363,0.4299,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0025.png,1,40.198574,0.1509,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0026.png,1,41.452633,0.4089,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0027.png,1,40.280457,0.1677,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0028.png,1,42.269814,0.5771,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0029.png,1,41.466866,0.4119,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0030.png,1,41.162411,0.3492,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0031.png,1,41.116978,0.3399,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0032.png,1,40.231808,0.1577,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0033.png,1,41.402096,0.3985,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0034.png,1,41.619923,0.4434,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0035.png,1,41.764507,0.4731,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0036.png,1,40.848034,0.2845,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0037.png,1,40.640766,0.2419,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0038.png,1,40.555092,0.2242,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0039.png,1,40.225643,0.1564,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0040.png,1,41.249092,0.3671,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0041.png,1,42.229767,0.5689,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0042.png,1,40.97541,0.3107,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0043.png,1,40.633625,0.2404,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0044.png,1,40.427834,0.198,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0045.png,1,43.047237,0.7371,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0046.png,1,42.287254,0.5807,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0047.png,1,40.212231,0.1537,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0048.png,1,39.885914,0.0865,0
data/raw/pipe_clip/pipe_clip/test/unclipped/0049.png,1,39.948914,0.0995,0
data/raw/pipe_clip/pipe_clip/test/unclipped/0050.png,1,40.530529,0.2192,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0051.png,1,40.682743,0.2505,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0052.png,1,40.524426,0.2179,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0053.png,1,40.868843,0.2888,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0054.png,1,40.481758,0.2091,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0055.png,1,41.222984,0.3617,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0056.png,1,41.5294,0.4247,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0057.png,1,41.50716,0.4202,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0058.png,1,40.67403,0.2487,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0059.png,1,41.647625,0.4491,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0060.png,1,42.042896,0.5304,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0061.png,1,40.182777,0.1476,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0062.png,1,41.242764,0.3658,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0063.png,1,40.936832,0.3028,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0064.png,1,41.422737,0.4028,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0065.png,1,40.193096,0.1497,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0066.png,1,40.257229,0.1629,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0067.png,1,41.74667,0.4695,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0068.png,1,39.989166,0.1078,0
data/raw/pipe_clip/pipe_clip/test/unclipped/0069.png,1,40.951271,0.3058,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0070.png,1,40.671467,0.2482,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0071.png,1,40.62793,0.2392,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0072.png,1,40.267891,0.1651,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0073.png,1,40.508522,0.2146,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0074.png,1,41.207977,0.3586,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0075.png,1,40.431866,0.1989,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0076.png,1,41.052288,0.3266,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0077.png,1,40.430866,0.1987,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0078.png,1,41.189777,0.3548,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0079.png,1,42.532928,0.6313,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0080.png,1,40.602673,0.234,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0081.png,1,41.629681,0.4454,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0082.png,1,41.342815,0.3863,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0083.png,1,39.999432,0.1099,0
data/raw/pipe_clip/pipe_clip/test/unclipped/0084.png,1,39.947266,0.0991,0
data/raw/pipe_clip/pipe_clip/test/unclipped/0085.png,1,41.647247,0.449,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0086.png,1,40.564007,0.2261,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0087.png,1,41.344391,0.3867,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0088.png,1,40.697151,0.2535,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0089.png,1,40.332718,0.1785,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0090.png,1,40.581367,0.2296,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0091.png,1,41.020901,0.3201,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0092.png,1,40.453896,0.2034,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0093.png,1,40.040386,0.1183,0
data/raw/pipe_clip/pipe_clip/test/unclipped/0094.png,1,40.100887,0.1308,0
data/raw/pipe_clip/pipe_clip/test/unclipped/0095.png,1,42.04945,0.5318,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0096.png,1,42.377338,0.5992,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0097.png,1,41.041203,0.3243,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0098.png,1,40.546436,0.2224,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0099.png,1,40.423004,0.197,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0100.png,1,40.496727,0.2122,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0101.png,1,40.156258,0.1422,0
data/raw/pipe_clip/pipe_clip/test/unclipped/0102.png,1,40.260296,0.1636,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0103.png,1,40.629444,0.2395,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0104.png,1,41.7845,0.4772,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0105.png,1,41.468071,0.4121,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0106.png,1,41.710564,0.462,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0107.png,1,40.461697,0.205,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0108.png,1,40.506069,0.2141,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0109.png,1,41.172001,0.3512,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0110.png,1,40.187519,0.1486,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0111.png,1,43.370144,0.8036,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0112.png,1,40.177986,0.1466,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0113.png,1,40.641914,0.2421,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0114.png,1,41.102734,0.3369,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0115.png,1,43.333229,0.796,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0116.png,1,40.279243,0.1675,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0117.png,1,40.31036,0.1739,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0118.png,1,40.887615,0.2927,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0119.png,1,42.126148,0.5476,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0120.png,1,40.623592,0.2383,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0121.png,1,41.939304,0.5091,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0122.png,1,40.286831,0.169,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0123.png,1,41.269665,0.3713,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0124.png,1,40.929214,0.3012,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0125.png,1,40.204952,0.1522,1
data/raw/pipe_clip/pipe_clip/test/unclipped/0126.png,1,40.676437,0.2492,1
