image_path,true_label,anomaly_score,predicted_prob,predicted_label
data/raw/engine_wiring/engine_wiring/test/fastening/0031.png,1,42.697468,0.1994,1
data/raw/engine_wiring/engine_wiring/test/fastening/0032.png,1,43.125912,0.2413,1
data/raw/engine_wiring/engine_wiring/test/fastening/0033.png,1,42.590511,0.1889,1
data/raw/engine_wiring/engine_wiring/test/fastening/0034.png,1,42.72963,0.2025,1
data/raw/engine_wiring/engine_wiring/test/fastening/0035.png,1,44.07682,0.3344,1
data/raw/engine_wiring/engine_wiring/test/fastening/0036.png,1,43.359783,0.2642,1
data/raw/engine_wiring/engine_wiring/test/fastening/0037.png,1,43.699657,0.2975,1
data/raw/engine_wiring/engine_wiring/test/fastening/0038.png,1,42.481884,0.1783,1
data/raw/engine_wiring/engine_wiring/test/fastening/0039.png,1,42.196857,0.1503,0
data/raw/engine_wiring/engine_wiring/test/fastening/0040.png,1,42.28212,0.1587,0
data/raw/engine_wiring/engine_wiring/test/fastening/0041.png,1,42.952618,0.2243,1
data/raw/engine_wiring/engine_wiring/test/fastening/0042.png,1,42.995728,0.2286,1
data/raw/engine_wiring/engine_wiring/test/fastening/0043.png,1,44.389202,0.365,1
data/raw/engine_wiring/engine_wiring/test/fastening/0044.png,1,42.63345,0.1931,1
data/raw/engine_wiring/engine_wiring/test/fastening/0045.png,1,43.759541,0.3034,1
data/raw/engine_wiring/engine_wiring/test/fastening/0046.png,1,42.723072,0.2019,1
data/raw/engine_wiring/engine_wiring/test/fastening/0047.png,1,42.712284,0.2008,1
data/raw/engine_wiring/engine_wiring/test/fastening/0048.png,1,42.861954,0.2155,1
data/raw/engine_wiring/engine_wiring/test/fastening/0049.png,1,42.864071,0.2157,1
data/raw/engine_wiring/engine_wiring/test/fastening/0050.png,1,43.1269,0.2414,1
data/raw/engine_wiring/engine_wiring/test/fastening/0051.png,1,42.598789,0.1897,1
data/raw/engine_wiring/engine_wiring/test/fastening/0052.png,1,42.8307,0.2124,1
data/raw/engine_wiring/engine_wiring/test/fastening/0053.png,1,42.623352,0.1921,1
data/raw/engine_wiring/engine_wiring/test/fastening/0054.png,1,41.852932,0.1167,0
data/raw/engine_wiring/engine_wiring/test/fastening/0055.png,1,42.495392,0.1796,1
data/raw/engine_wiring/engine_wiring/test/fastening/0056.png,1,42.764111,0.2059,1
data/raw/engine_wiring/engine_wiring/test/fastening/0057.png,1,42.108456,0.1417,0
data/raw/engine_wiring/engine_wiring/test/fastening/0058.png,1,42.96698,0.2258,1
data/raw/engine_wiring/engine_wiring/test/fastening/0059.png,1,44.252502,0.3516,1
data/raw/engine_wiring/engine_wiring/test/fastening/0060.png,1,42.992817,0.2283,1
data/raw/engine_wiring/engine_wiring/test/fastening/0061.png,1,42.325108,0.1629,0
data/raw/engine_wiring/engine_wiring/test/fastening/0062.png,1,42.518715,0.1819,1
data/raw/engine_wiring/engine_wiring/test/fastening/0063.png,1,42.844177,0.2137,1
data/raw/engine_wiring/engine_wiring/test/fastening/0064.png,1,43.391148,0.2673,1
data/raw/engine_wiring/engine_wiring/test/fastening/0065.png,1,43.28828,0.2572,1
data/raw/engine_wiring/engine_wiring/test/fastening/0066.png,1,43.271973,0.2556,1
data/raw/engine_wiring/engine_wiring/test/fastening/0067.png,1,42.498318,0.1799,1
data/raw/engine_wiring/engine_wiring/test/fastening/0068.png,1,42.312672,0.1617,0
data/raw/engine_wiring/engine_wiring/test/fastening/0069.png,1,43.251171,0.2536,1
data/raw/engine_wiring/engine_wiring/test/fastening/0070.png,1,43.397156,0.2679,1
data/raw/engine_wiring/engine_wiring/test/fastening/0071.png,1,43.651905,0.2928,1
data/raw/engine_wiring/engine_wiring/test/fastening/0072.png,1,43.100567,0.2388,1
data/raw/engine_wiring/engine_wiring/test/fastening/0073.png,1,43.144547,0.2431,1
data/raw/engine_wiring/engine_wiring/test/fastening/0074.png,1,42.324505,0.1628,0
data/raw/engine_wiring/engine_wiring/test/fastening/0075.png,1,43.520573,0.28,1
data/raw/engine_wiring/engine_wiring/test/fastening/0076.png,1,43.342937,0.2626,1
data/raw/engine_wiring/engine_wiring/test/fastening/0077.png,1,42.041103,0.1351,0
data/raw/engine_wiring/engine_wiring/test/fastening/0078.png,1,42.45985,0.1761,1
data/raw/engine_wiring/engine_wiring/test/fastening/0079.png,1,43.591904,0.2869,1
data/raw/engine_wiring/engine_wiring/test/fastening/0080.png,1,43.610928,0.2888,1
data/raw/engine_wiring/engine_wiring/test/fastening/0081.png,1,42.496517,0.1797,1
data/raw/engine_wiring/engine_wiring/test/fastening/0082.png,1,42.671349,0.1968,1
data/raw/engine_wiring/engine_wiring/test/fastening/0083.png,1,42.364761,0.1668,0
data/raw/engine_wiring/engine_wiring/test/fastening/0084.png,1,42.158855,0.1466,0
data/raw/engine_wiring/engine_wiring/test/fastening/0085.png,1,44.096878,0.3364,1
data/raw/engine_wiring/engine_wiring/test/fastening/0086.png,1,42.409237,0.1711,0
data/raw/engine_wiring/engine_wiring/test/fastening/0087.png,1,41.897156,0.121,0
data/raw/engine_wiring/engine_wiring/test/fastening/0088.png,1,42.733997,0.2029,1
data/raw/engine_wiring/engine_wiring/test/fastening/0089.png,1,42.20414,0.1511,0
data/raw/engine_wiring/engine_wiring/test/fastening/0090.png,1,42.818909,0.2113,1
data/raw/engine_wiring/engine_wiring/test/fastening/0091.png,1,43.14505,0.2432,1
data/raw/engine_wiring/engine_wiring/test/fastening/0092.png,1,42.656776,0.1954,1
data/raw/engine_wiring/engine_wiring/test/fastening/0093.png,1,43.080029,0.2368,1
data/raw/engine_wiring/engine_wiring/test/fastening/0094.png,1,42.953274,0.2244,1
data/raw/engine_wiring/engine_wiring/test/fastening/0095.png,1,42.070431,0.138,0
data/raw/engine_wiring/engine_wiring/test/fastening/0096.png,1,43.3745,0.2657,1
data/raw/engine_wiring/engine_wiring/test/fastening/0097.png,1,43.068893,0.2357,1
data/raw/engine_wiring/engine_wiring/test/fastening/0098.png,1,41.935879,0.1248,0
data/raw/engine_wiring/engine_wiring/test/fastening/0099.png,1,42.661354,0.1958,1
data/raw/engine_wiring/engine_wiring/test/fastening/0100.png,1,42.54501,0.1844,1
data/raw/engine_wiring/engine_wiring/test/fastening/0101.png,1,42.667854,0.1965,1
data/raw/engine_wiring/engine_wiring/test/fastening/0102.png,1,42.330872,0.1635,0
data/raw/engine_wiring/engine_wiring/test/fastening/0103.png,1,43.384567,0.2666,1
data/raw/engine_wiring/engine_wiring/test/fastening/0104.png,1,43.434559,0.2715,1
data/raw/engine_wiring/engine_wiring/test/fastening/0105.png,1,43.188465,0.2474,1
data/raw/engine_wiring/engine_wiring/test/fastening/0106.png,1,43.627956,0.2905,1
data/raw/engine_wiring/engine_wiring/test/fastening/0107.png,1,42.853283,0.2146,1
data/raw/engine_wiring/engine_wiring/test/fastening/0108.png,1,43.984112,0.3254,1
data/raw/engine_wiring/engine_wiring/test/fastening/0109.png,1,41.981689,0.1293,0
data/raw/engine_wiring/engine_wiring/test/fastening/0110.png,1,42.961365,0.2252,1
data/raw/engine_wiring/engine_wiring/test/fastening/0111.png,1,42.710938,0.2007,1
data/raw/engine_wiring/engine_wiring/test/fastening/0112.png,1,42.52422,0.1824,1
data/raw/engine_wiring/engine_wiring/test/fastening/0113.png,1,41.943325,0.1255,0
data/raw/engine_wiring/engine_wiring/test/fastening/0114.png,1,42.645996,0.1943,1
data/raw/engine_wiring/engine_wiring/test/fastening/0115.png,1,42.65757,0.1955,1
data/raw/engine_wiring/engine_wiring/test/fastening/0116.png,1,42.80896,0.2103,1
data/raw/engine_wiring/engine_wiring/test/fastening/0117.png,1,43.828472,0.3101,1
data/raw/engine_wiring/engine_wiring/test/fastening/0118.png,1,42.98019,0.227,1
data/raw/engine_wiring/engine_wiring/test/fastening/0119.png,1,42.302917,0.1607,0
data/raw/engine_wiring/engine_wiring/test/fastening/0120.png,1,42.207569,0.1514,0
data/raw/engine_wiring/engine_wiring/test/fastening/0121.png,1,43.424126,0.2705,1
data/raw/engine_wiring/engine_wiring/test/fastening/0122.png,1,42.048367,0.1358,0
data/raw/engine_wiring/engine_wiring/test/fastening/0123.png,1,42.165119,0.1472,0
data/raw/engine_wiring/engine_wiring/test/fastening/0124.png,1,43.796856,0.307,1
data/raw/engine_wiring/engine_wiring/test/fastening/0125.png,1,42.624813,0.1923,1
data/raw/engine_wiring/engine_wiring/test/fastening/0126.png,1,42.728577,0.2024,1
data/raw/engine_wiring/engine_wiring/test/fastening/0127.png,1,42.685658,0.1982,1
data/raw/engine_wiring/engine_wiring/test/fastening/0128.png,1,42.197937,0.1505,0
data/raw/engine_wiring/engine_wiring/test/fastening/0129.png,1,42.871807,0.2164,1
data/raw/engine_wiring/engine_wiring/test/fastening/0130.png,1,43.069305,0.2358,1
data/raw/engine_wiring/engine_wiring/test/fastening/0131.png,1,42.149334,0.1457,0
data/raw/engine_wiring/engine_wiring/test/fastening/0132.png,1,44.28178,0.3545,1
data/raw/engine_wiring/engine_wiring/test/fastening/0133.png,1,42.292763,0.1597,0
data/raw/engine_wiring/engine_wiring/test/fastening/0134.png,1,42.321049,0.1625,0
data/raw/engine_wiring/engine_wiring/test/fastening/0135.png,1,42.710957,0.2007,1
data/raw/engine_wiring/engine_wiring/test/fastening/0136.png,1,42.495663,0.1796,1
data/raw/engine_wiring/engine_wiring/test/fastening/0137.png,1,42.448601,0.175,1
data/raw/engine_wiring/engine_wiring/test/fastening/0138.png,1,43.26152,0.2546,1
data/raw/engine_wiring/engine_wiring/test/fastening/0139.png,1,42.025471,0.1336,0
data/raw/engine_wiring/engine_wiring/test/fastening/0140.png,1,42.211239,0.1518,0
data/raw/engine_wiring/engine_wiring/test/fastening/0141.png,1,41.921791,0.1234,0
data/raw/engine_wiring/engine_wiring/test/fastening/0142.png,1,42.556644,0.1856,1
data/raw/engine_wiring/engine_wiring/test/fastening/0143.png,1,43.123547,0.2411,1
data/raw/engine_wiring/engine_wiring/test/fastening/0144.png,1,44.582363,0.3839,1
data/raw/engine_wiring/engine_wiring/test/fastening/0145.png,1,43.49115,0.2771,1
data/raw/engine_wiring/engine_wiring/test/fastening/0146.png,1,43.503563,0.2783,1
data/raw/engine_wiring/engine_wiring/test/fastening/0147.png,1,42.10281,0.1411,0
data/raw/engine_wiring/engine_wiring/test/fastening/0148.png,1,42.76152,0.2056,1
data/raw/engine_wiring/engine_wiring/test/fastening/0149.png,1,42.645878,0.1943,1
data/raw/engine_wiring/engine_wiring/test/fastening/0150.png,1,43.010265,0.23,1
data/raw/engine_wiring/engine_wiring/test/fastening/0151.png,1,43.426983,0.2708,1
data/raw/engine_wiring/engine_wiring/test/fastening/0152.png,1,42.52824,0.1828,1
data/raw/engine_wiring/engine_wiring/test/fastening/0153.png,1,43.454739,0.2735,1
data/raw/engine_wiring/engine_wiring/test/fastening/0154.png,1,41.930305,0.1242,0
data/raw/engine_wiring/engine_wiring/test/fastening/0155.png,1,42.434971,0.1737,1
data/raw/engine_wiring/engine_wiring/test/fastening/0156.png,1,42.589687,0.1888,1
data/raw/engine_wiring/engine_wiring/test/fastening/0157.png,1,42.969513,0.226,1
data/raw/engine_wiring/engine_wiring/test/fastening/0158.png,1,43.196125,0.2482,1
data/raw/engine_wiring/engine_wiring/test/fastening/0159.png,1,42.426189,0.1728,0
data/raw/engine_wiring/engine_wiring/test/fastening/0160.png,1,42.458141,0.1759,1
data/raw/engine_wiring/engine_wiring/test/fastening/0161.png,1,42.539246,0.1839,1
data/raw/engine_wiring/engine_wiring/test/fastening/0162.png,1,42.442959,0.1744,1
data/raw/engine_wiring/engine_wiring/test/fastening/0163.png,1,43.251068,0.2536,1
data/raw/engine_wiring/engine_wiring/test/fastening/0164.png,1,42.499115,0.1799,1
data/raw/engine_wiring/engine_wiring/test/fastening/0165.png,1,42.571373,0.187,1
data/raw/engine_wiring/engine_wiring/test/fastening/0166.png,1,42.503944,0.1804,1
data/raw/engine_wiring/engine_wiring/test/fastening/0167.png,1,43.21336,0.2499,1
data/raw/engine_wiring/engine_wiring/test/fastening/0168.png,1,41.750393,0.1066,0
data/raw/engine_wiring/engine_wiring/test/fastening/0169.png,1,43.182808,0.2469,1
data/raw/engine_wiring/engine_wiring/test/fastening/0170.png,1,42.355164,0.1658,0
data/raw/engine_wiring/engine_wiring/test/fastening/0171.png,1,42.277008,0.1582,0
data/raw/engine_wiring/engine_wiring/test/fastening/0172.png,1,42.135067,0.1443,0
data/raw/engine_wiring/engine_wiring/test/fastening/0173.png,1,42.595917,0.1894,1
data/raw/engine_wiring/engine_wiring/test/fastening/0174.png,1,42.480995,0.1782,1
data/raw/engine_wiring/engine_wiring/test/fastening/0175.png,1,43.125607,0.2413,1
data/raw/engine_wiring/engine_wiring/test/fastening/0176.png,1,43.409058,0.269,1
data/raw/engine_wiring/engine_wiring/test/fastening/0177.png,1,43.200436,0.2486,1
data/raw/engine_wiring/engine_wiring/test/fastening/0178.png,1,42.16888,0.1476,0
data/raw/engine_wiring/engine_wiring/test/fastening/0179.png,1,42.247082,0.1553,0
data/raw/engine_wiring/engine_wiring/test/fastening/0180.png,1,43.431511,0.2712,1
data/raw/engine_wiring/engine_wiring/test/fastening/0181.png,1,42.572762,0.1872,1
data/raw/engine_wiring/engine_wiring/test/fastening/0182.png,1,43.331028,0.2614,1
data/raw/engine_wiring/engine_wiring/test/fastening/0183.png,1,42.385918,0.1689,0
data/raw/engine_wiring/engine_wiring/test/fastening/0184.png,1,42.950073,0.2241,1
data/raw/engine_wiring/engine_wiring/test/fastening/0185.png,1,43.414654,0.2696,1
data/raw/engine_wiring/engine_wiring/test/fastening/0186.png,1,41.753597,0.1069,0
data/raw/engine_wiring/engine_wiring/test/fastening/0187.png,1,42.042336,0.1352,0
data/raw/engine_wiring/engine_wiring/test/fastening/0188.png,1,42.27951,0.1584,0
data/raw/engine_wiring/engine_wiring/test/fastening/0189.png,1,42.692623,0.1989,1
data/raw/engine_wiring/engine_wiring/test/fastening/0190.png,1,41.96188,0.1273,0
data/raw/engine_wiring/engine_wiring/test/fastening/0191.png,1,42.341854,0.1645,0
data/raw/engine_wiring/engine_wiring/test/fastening/0192.png,1,41.912121,0.1225,0
data/raw/engine_wiring/engine_wiring/test/fastening/0193.png,1,43.363178,0.2646,1
data/raw/engine_wiring/engine_wiring/test/fastening/0194.png,1,41.773335,0.1089,0
data/raw/engine_wiring/engine_wiring/test/fastening/0195.png,1,42.531395,0.1831,1
data/raw/engine_wiring/engine_wiring/test/fastening/0196.png,1,42.771515,0.2066,1
data/raw/engine_wiring/engine_wiring/test/fastening/0197.png,1,42.908627,0.22,1
data/raw/engine_wiring/engine_wiring/test/fastening/0198.png,1,43.145306,0.2432,1
data/raw/engine_wiring/engine_wiring/test/fastening/0199.png,1,43.71743,0.2992,1
data/raw/engine_wiring/engine_wiring/test/fastening/0200.png,1,43.479321,0.2759,1
data/raw/engine_wiring/engine_wiring/test/fastening/0201.png,1,42.792759,0.2087,1
data/raw/engine_wiring/engine_wiring/test/fastening/0202.png,1,43.907429,0.3178,1
data/raw/engine_wiring/engine_wiring/test/fastening/0203.png,1,42.043644,0.1353,0
data/raw/engine_wiring/engine_wiring/test/fastening/0204.png,1,42.34753,0.1651,0
data/raw/engine_wiring/engine_wiring/test/fastening/0205.png,1,42.207203,0.1514,0
data/raw/engine_wiring/engine_wiring/test/fastening/0206.png,1,42.232643,0.1539,0
data/raw/engine_wiring/engine_wiring/test/fastening/0207.png,1,42.772045,0.2067,1
data/raw/engine_wiring/engine_wiring/test/fastening/0208.png,1,42.098701,0.1407,0
data/raw/engine_wiring/engine_wiring/test/fastening/0209.png,1,42.985657,0.2276,1
data/raw/engine_wiring/engine_wiring/test/fastening/0210.png,1,42.756561,0.2052,1
data/raw/engine_wiring/engine_wiring/test/fastening/0211.png,1,42.883202,0.2176,1
data/raw/engine_wiring/engine_wiring/test/fastening/0212.png,1,43.178295,0.2464,1
data/raw/engine_wiring/engine_wiring/test/fastening/0213.png,1,42.147213,0.1455,0
data/raw/engine_wiring/engine_wiring/test/fastening/0214.png,1,41.634895,0.0953,0
data/raw/engine_wiring/engine_wiring/test/fastening/0215.png,1,42.187603,0.1494,0
data/raw/engine_wiring/engine_wiring/test/fastening/0216.png,1,43.299412,0.2583,1
data/raw/engine_wiring/engine_wiring/test/fastening/0217.png,1,42.52142,0.1821,1
data/raw/engine_wiring/engine_wiring/test/fastening/0218.png,1,42.868591,0.2161,1
data/raw/engine_wiring/engine_wiring/test/fastening/0219.png,1,42.673931,0.1971,1
data/raw/engine_wiring/engine_wiring/test/fastening/0220.png,1,42.193989,0.1501,0
data/raw/engine_wiring/engine_wiring/test/fastening/0221.png,1,42.713955,0.201,1
data/raw/engine_wiring/engine_wiring/test/fastening/0222.png,1,42.932503,0.2224,1
data/raw/engine_wiring/engine_wiring/test/fastening/0223.png,1,43.655872,0.2932,1
data/raw/engine_wiring/engine_wiring/test/fastening/0224.png,1,43.337048,0.262,1
data/raw/engine_wiring/engine_wiring/test/fastening/0225.png,1,42.968983,0.226,1
data/raw/engine_wiring/engine_wiring/test/fastening/0226.png,1,42.695766,0.1992,1
data/raw/engine_wiring/engine_wiring/test/fastening/0227.png,1,41.405643,0.0729,0
data/raw/engine_wiring/engine_wiring/test/fastening/0228.png,1,41.92894,0.1241,0
data/raw/engine_wiring/engine_wiring/test/fastening/0229.png,1,42.264736,0.157,0
data/raw/engine_wiring/engine_wiring/test/fastening/0230.png,1,43.029415,0.2319,1
data/raw/engine_wiring/engine_wiring/test/fastening/0231.png,1,42.145428,0.1453,0
data/raw/engine_wiring/engine_wiring/test/fastening/0232.png,1,42.106689,0.1415,0
data/raw/engine_wiring/engine_wiring/test/fastening/0233.png,1,41.669044,0.0987,0
data/raw/engine_wiring/engine_wiring/test/fastening/0234.png,1,44.016651,0.3285,1
data/raw/engine_wiring/engine_wiring/test/fastening/0235.png,1,42.794003,0.2088,1
data/raw/engine_wiring/engine_wiring/test/fastening/0236.png,1,41.519562,0.084,0
data/raw/engine_wiring/engine_wiring/test/fastening/0237.png,1,42.548878,0.1848,1
data/raw/engine_wiring/engine_wiring/test/fastening/0238.png,1,42.130638,0.1439,0
data/raw/engine_wiring/engine_wiring/test/fastening/0239.png,1,42.451019,0.1752,1
data/raw/engine_wiring/engine_wiring/test/fastening/0240.png,1,41.92564,0.1238,0
data/raw/engine_wiring/engine_wiring/test/fastening/0241.png,1,42.401974,0.1704,0
data/raw/engine_wiring/engine_wiring/test/fastening/0242.png,1,41.798969,0.1114,0
data/raw/engine_wiring/engine_wiring/test/fastening/0243.png,1,42.649868,0.1947,1
data/raw/engine_wiring/engine_wiring/test/fastening/0244.png,1,42.363583,0.1667,0
data/raw/engine_wiring/engine_wiring/test/fastening/0245.png,1,41.706249,0.1023,0
data/raw/engine_wiring/engine_wiring/test/fastening/0246.png,1,41.950123,0.1262,0
data/raw/engine_wiring/engine_wiring/test/fastening/0247.png,1,42.459286,0.176,1
data/raw/engine_wiring/engine_wiring/test/fastening/0248.png,1,41.856899,0.1171,0
data/raw/engine_wiring/engine_wiring/test/fastening/0249.png,1,42.186924,0.1494,0
data/raw/engine_wiring/engine_wiring/test/fastening/0250.png,1,42.398701,0.1701,0
data/raw/engine_wiring/engine_wiring/test/fastening/0251.png,1,42.435146,0.1737,1
data/raw/engine_wiring/engine_wiring/test/fastening/0252.png,1,41.961891,0.1273,0
data/raw/engine_wiring/engine_wiring/test/fastening/0253.png,1,42.686531,0.1983,1
data/raw/engine_wiring/engine_wiring/test/fastening/0254.png,1,43.463757,0.2744,1
data/raw/engine_wiring/engine_wiring/test/fastening/0255.png,1,42.713867,0.201,1
data/raw/engine_wiring/engine_wiring/test/fastening/0256.png,1,42.085342,0.1394,0
data/raw/engine_wiring/engine_wiring/test/fastening/0257.png,1,42.361187,0.1664,0
data/raw/engine_wiring/engine_wiring/test/fastening/0258.png,1,42.35458,0.1658,0
data/raw/engine_wiring/engine_wiring/test/fastening/0259.png,1,41.773087,0.1089,0
data/raw/engine_wiring/engine_wiring/test/fastening/0260.png,1,41.681911,0.0999,0
data/raw/engine_wiring/engine_wiring/test/fastening/0261.png,1,41.97234,0.1284,0
data/raw/engine_wiring/engine_wiring/test/fastening/0262.png,1,43.928665,0.3199,1
data/raw/engine_wiring/engine_wiring/test/fastening/0263.png,1,42.865452,0.2158,1
data/raw/engine_wiring/engine_wiring/test/fastening/0264.png,1,42.254463,0.156,0
data/raw/engine_wiring/engine_wiring/test/fastening/0265.png,1,42.442204,0.1744,1
data/raw/engine_wiring/engine_wiring/test/fastening/0266.png,1,41.621899,0.094,0
data/raw/engine_wiring/engine_wiring/test/fastening/0267.png,1,42.662701,0.196,1
data/raw/engine_wiring/engine_wiring/test/fastening/0268.png,1,42.920265,0.2212,1
data/raw/engine_wiring/engine_wiring/test/fastening/0269.png,1,43.0467,0.2336,1
data/raw/engine_wiring/engine_wiring/test/fastening/0270.png,1,42.174896,0.1482,0
data/raw/engine_wiring/engine_wiring/test/fastening/0271.png,1,42.836422,0.213,1
data/raw/engine_wiring/engine_wiring/test/fastening/0272.png,1,42.22884,0.1535,0
data/raw/engine_wiring/engine_wiring/test/fastening/0273.png,1,41.499966,0.0821,0
data/raw/engine_wiring/engine_wiring/test/fastening/0274.png,1,42.765553,0.206,1
data/raw/engine_wiring/engine_wiring/test/fastening/0275.png,1,42.705761,0.2002,1
data/raw/engine_wiring/engine_wiring/test/fastening/0276.png,1,42.202988,0.1509,0
data/raw/engine_wiring/engine_wiring/test/good/0000.png,0,42.432888,0.1735,0
data/raw/engine_wiring/engine_wiring/test/good/0001.png,0,42.635723,0.1933,1
data/raw/engine_wiring/engine_wiring/test/good/0002.png,0,42.471798,0.1773,1
data/raw/engine_wiring/engine_wiring/test/good/0003.png,0,42.390926,0.1694,0
data/raw/engine_wiring/engine_wiring/test/good/0004.png,0,42.247967,0.1554,0
data/raw/engine_wiring/engine_wiring/test/good/0005.png,0,42.206295,0.1513,0
data/raw/engine_wiring/engine_wiring/test/good/0006.png,0,42.238201,0.1544,0
data/raw/engine_wiring/engine_wiring/test/good/0007.png,0,41.614624,0.0933,0
data/raw/engine_wiring/engine_wiring/test/good/0008.png,0,44.453827,0.3713,1
data/raw/engine_wiring/engine_wiring/test/good/0009.png,0,43.001278,0.2291,1
data/raw/engine_wiring/engine_wiring/test/good/0010.png,0,42.024452,0.1335,0
data/raw/engine_wiring/engine_wiring/test/good/0011.png,0,43.050137,0.2339,1
data/raw/engine_wiring/engine_wiring/test/good/0012.png,0,43.682384,0.2958,1
data/raw/engine_wiring/engine_wiring/test/good/0013.png,0,43.091496,0.2379,1
data/raw/engine_wiring/engine_wiring/test/good/0014.png,0,42.635036,0.1933,1
data/raw/engine_wiring/engine_wiring/test/good/0015.png,0,41.890759,0.1204,0
data/raw/engine_wiring/engine_wiring/test/good/0016.png,0,42.403015,0.1705,0
data/raw/engine_wiring/engine_wiring/test/good/0017.png,0,41.978069,0.1289,0
data/raw/engine_wiring/engine_wiring/test/good/0018.png,0,41.364803,0.0689,0
data/raw/engine_wiring/engine_wiring/test/good/0019.png,0,42.831329,0.2125,1
data/raw/engine_wiring/engine_wiring/test/good/0020.png,0,43.274868,0.2559,1
data/raw/engine_wiring/engine_wiring/test/good/0021.png,0,42.135376,0.1443,0
data/raw/engine_wiring/engine_wiring/test/good/0022.png,0,42.068668,0.1378,0
data/raw/engine_wiring/engine_wiring/test/good/0023.png,0,41.448448,0.0771,0
data/raw/engine_wiring/engine_wiring/test/good/0024.png,0,42.489761,0.179,1
data/raw/engine_wiring/engine_wiring/test/good/0025.png,0,42.649261,0.1946,1
data/raw/engine_wiring/engine_wiring/test/good/0026.png,0,43.466358,0.2747,1
data/raw/engine_wiring/engine_wiring/test/good/0027.png,0,42.033401,0.1343,0
data/raw/engine_wiring/engine_wiring/test/good/0028.png,0,42.365959,0.1669,0
data/raw/engine_wiring/engine_wiring/test/good/0029.png,0,42.0509,0.1361,0
data/raw/engine_wiring/engine_wiring/test/good/0030.png,0,42.057148,0.1367,0
