image_path,true_label,anomaly_score,predicted_label
data/raw/engine_wiring/engine_wiring/test/fastening/0044.png,1,42.39706,1
data/raw/engine_wiring/engine_wiring/test/fastening/0045.png,1,44.012573,1
data/raw/engine_wiring/engine_wiring/test/fastening/0046.png,1,42.861115,1
data/raw/engine_wiring/engine_wiring/test/fastening/0047.png,1,42.675762,1
data/raw/engine_wiring/engine_wiring/test/fastening/0048.png,1,42.935314,1
data/raw/engine_wiring/engine_wiring/test/fastening/0049.png,1,43.183483,1
data/raw/engine_wiring/engine_wiring/test/fastening/0050.png,1,42.904736,1
data/raw/engine_wiring/engine_wiring/test/fastening/0051.png,1,42.31892,0
data/raw/engine_wiring/engine_wiring/test/fastening/0052.png,1,42.383514,1
data/raw/engine_wiring/engine_wiring/test/fastening/0053.png,1,42.983982,1
data/raw/engine_wiring/engine_wiring/test/fastening/0054.png,1,42.188763,0
data/raw/engine_wiring/engine_wiring/test/fastening/0055.png,1,42.495308,1
data/raw/engine_wiring/engine_wiring/test/fastening/0056.png,1,42.808434,1
data/raw/engine_wiring/engine_wiring/test/fastening/0057.png,1,42.141464,0
data/raw/engine_wiring/engine_wiring/test/fastening/0058.png,1,42.843277,1
data/raw/engine_wiring/engine_wiring/test/fastening/0059.png,1,44.299694,1
data/raw/engine_wiring/engine_wiring/test/fastening/0060.png,1,43.345184,1
data/raw/engine_wiring/engine_wiring/test/fastening/0061.png,1,42.314831,0
data/raw/engine_wiring/engine_wiring/test/fastening/0062.png,1,42.537334,1
data/raw/engine_wiring/engine_wiring/test/fastening/0063.png,1,42.668034,1
data/raw/engine_wiring/engine_wiring/test/fastening/0064.png,1,43.194046,1
data/raw/engine_wiring/engine_wiring/test/fastening/0065.png,1,43.305782,1
data/raw/engine_wiring/engine_wiring/test/fastening/0066.png,1,43.472988,1
data/raw/engine_wiring/engine_wiring/test/fastening/0067.png,1,42.679138,1
data/raw/engine_wiring/engine_wiring/test/fastening/0068.png,1,42.173248,0
data/raw/engine_wiring/engine_wiring/test/fastening/0069.png,1,43.80299,1
data/raw/engine_wiring/engine_wiring/test/fastening/0070.png,1,43.108772,1
data/raw/engine_wiring/engine_wiring/test/fastening/0071.png,1,43.700134,1
data/raw/engine_wiring/engine_wiring/test/fastening/0072.png,1,42.950142,1
data/raw/engine_wiring/engine_wiring/test/fastening/0073.png,1,43.434658,1
data/raw/engine_wiring/engine_wiring/test/fastening/0074.png,1,42.325806,1
data/raw/engine_wiring/engine_wiring/test/fastening/0075.png,1,43.250942,1
data/raw/engine_wiring/engine_wiring/test/fastening/0076.png,1,43.678032,1
data/raw/engine_wiring/engine_wiring/test/fastening/0077.png,1,42.209877,0
data/raw/engine_wiring/engine_wiring/test/fastening/0078.png,1,42.599857,1
data/raw/engine_wiring/engine_wiring/test/fastening/0079.png,1,43.275635,1
data/raw/engine_wiring/engine_wiring/test/fastening/0080.png,1,43.389446,1
data/raw/engine_wiring/engine_wiring/test/fastening/0081.png,1,42.743019,1
data/raw/engine_wiring/engine_wiring/test/fastening/0082.png,1,42.759338,1
data/raw/engine_wiring/engine_wiring/test/fastening/0083.png,1,42.502739,1
data/raw/engine_wiring/engine_wiring/test/fastening/0084.png,1,42.104351,0
data/raw/engine_wiring/engine_wiring/test/fastening/0085.png,1,44.023182,1
data/raw/engine_wiring/engine_wiring/test/fastening/0086.png,1,42.526047,1
data/raw/engine_wiring/engine_wiring/test/fastening/0087.png,1,41.955776,0
data/raw/engine_wiring/engine_wiring/test/fastening/0088.png,1,42.73344,1
data/raw/engine_wiring/engine_wiring/test/fastening/0089.png,1,42.081638,0
data/raw/engine_wiring/engine_wiring/test/fastening/0090.png,1,42.859074,1
data/raw/engine_wiring/engine_wiring/test/fastening/0091.png,1,42.820858,1
data/raw/engine_wiring/engine_wiring/test/fastening/0092.png,1,42.616199,1
data/raw/engine_wiring/engine_wiring/test/fastening/0093.png,1,43.11845,1
data/raw/engine_wiring/engine_wiring/test/fastening/0094.png,1,42.796638,1
data/raw/engine_wiring/engine_wiring/test/fastening/0095.png,1,42.447285,1
data/raw/engine_wiring/engine_wiring/test/fastening/0096.png,1,43.427448,1
data/raw/engine_wiring/engine_wiring/test/fastening/0097.png,1,43.279591,1
data/raw/engine_wiring/engine_wiring/test/fastening/0098.png,1,41.892719,0
data/raw/engine_wiring/engine_wiring/test/fastening/0099.png,1,42.533104,1
data/raw/engine_wiring/engine_wiring/test/fastening/0100.png,1,42.297417,0
data/raw/engine_wiring/engine_wiring/test/fastening/0101.png,1,42.749084,1
data/raw/engine_wiring/engine_wiring/test/fastening/0102.png,1,42.568584,1
data/raw/engine_wiring/engine_wiring/test/fastening/0103.png,1,43.300594,1
data/raw/engine_wiring/engine_wiring/test/fastening/0104.png,1,43.231396,1
data/raw/engine_wiring/engine_wiring/test/fastening/0105.png,1,43.057175,1
data/raw/engine_wiring/engine_wiring/test/fastening/0106.png,1,43.443108,1
data/raw/engine_wiring/engine_wiring/test/fastening/0107.png,1,42.751686,1
data/raw/engine_wiring/engine_wiring/test/fastening/0108.png,1,43.652966,1
data/raw/engine_wiring/engine_wiring/test/fastening/0109.png,1,42.259228,0
data/raw/engine_wiring/engine_wiring/test/fastening/0110.png,1,42.894775,1
data/raw/engine_wiring/engine_wiring/test/fastening/0111.png,1,42.34745,1
data/raw/engine_wiring/engine_wiring/test/fastening/0112.png,1,42.795521,1
data/raw/engine_wiring/engine_wiring/test/fastening/0113.png,1,41.848339,0
data/raw/engine_wiring/engine_wiring/test/fastening/0114.png,1,42.380054,1
data/raw/engine_wiring/engine_wiring/test/fastening/0115.png,1,42.871243,1
data/raw/engine_wiring/engine_wiring/test/fastening/0116.png,1,42.882305,1
data/raw/engine_wiring/engine_wiring/test/fastening/0117.png,1,43.540401,1
data/raw/engine_wiring/engine_wiring/test/fastening/0118.png,1,42.841534,1
data/raw/engine_wiring/engine_wiring/test/fastening/0119.png,1,42.523903,1
data/raw/engine_wiring/engine_wiring/test/fastening/0120.png,1,42.32407,1
data/raw/engine_wiring/engine_wiring/test/fastening/0121.png,1,43.23336,1
data/raw/engine_wiring/engine_wiring/test/fastening/0122.png,1,42.050579,0
data/raw/engine_wiring/engine_wiring/test/fastening/0123.png,1,42.342342,1
data/raw/engine_wiring/engine_wiring/test/fastening/0124.png,1,43.831219,1
data/raw/engine_wiring/engine_wiring/test/fastening/0125.png,1,42.264511,0
data/raw/engine_wiring/engine_wiring/test/fastening/0126.png,1,42.732059,1
data/raw/engine_wiring/engine_wiring/test/fastening/0127.png,1,42.602077,1
data/raw/engine_wiring/engine_wiring/test/fastening/0128.png,1,42.198147,0
data/raw/engine_wiring/engine_wiring/test/fastening/0129.png,1,42.125271,0
data/raw/engine_wiring/engine_wiring/test/fastening/0130.png,1,43.044758,1
data/raw/engine_wiring/engine_wiring/test/fastening/0131.png,1,41.821804,0
data/raw/engine_wiring/engine_wiring/test/fastening/0132.png,1,44.410656,1
data/raw/engine_wiring/engine_wiring/test/fastening/0133.png,1,42.31321,0
data/raw/engine_wiring/engine_wiring/test/fastening/0134.png,1,42.794014,1
data/raw/engine_wiring/engine_wiring/test/fastening/0135.png,1,42.609005,1
data/raw/engine_wiring/engine_wiring/test/fastening/0136.png,1,42.370293,1
data/raw/engine_wiring/engine_wiring/test/fastening/0137.png,1,42.376888,1
data/raw/engine_wiring/engine_wiring/test/fastening/0138.png,1,43.469143,1
data/raw/engine_wiring/engine_wiring/test/fastening/0139.png,1,42.262798,0
data/raw/engine_wiring/engine_wiring/test/fastening/0140.png,1,42.207039,0
data/raw/engine_wiring/engine_wiring/test/fastening/0141.png,1,42.138134,0
data/raw/engine_wiring/engine_wiring/test/fastening/0142.png,1,42.830944,1
data/raw/engine_wiring/engine_wiring/test/fastening/0143.png,1,42.998821,1
data/raw/engine_wiring/engine_wiring/test/fastening/0144.png,1,44.546017,1
data/raw/engine_wiring/engine_wiring/test/fastening/0145.png,1,43.547577,1
data/raw/engine_wiring/engine_wiring/test/fastening/0146.png,1,42.988312,1
data/raw/engine_wiring/engine_wiring/test/fastening/0147.png,1,42.337395,1
data/raw/engine_wiring/engine_wiring/test/fastening/0148.png,1,42.561676,1
data/raw/engine_wiring/engine_wiring/test/fastening/0149.png,1,42.818584,1
data/raw/engine_wiring/engine_wiring/test/fastening/0150.png,1,42.879452,1
data/raw/engine_wiring/engine_wiring/test/fastening/0151.png,1,43.75013,1
data/raw/engine_wiring/engine_wiring/test/fastening/0152.png,1,42.719894,1
data/raw/engine_wiring/engine_wiring/test/fastening/0153.png,1,43.152363,1
data/raw/engine_wiring/engine_wiring/test/fastening/0154.png,1,41.550362,0
data/raw/engine_wiring/engine_wiring/test/fastening/0155.png,1,42.755676,1
data/raw/engine_wiring/engine_wiring/test/fastening/0156.png,1,42.686596,1
data/raw/engine_wiring/engine_wiring/test/fastening/0157.png,1,42.823166,1
data/raw/engine_wiring/engine_wiring/test/fastening/0158.png,1,42.891129,1
data/raw/engine_wiring/engine_wiring/test/fastening/0159.png,1,42.407486,1
data/raw/engine_wiring/engine_wiring/test/fastening/0160.png,1,42.512005,1
data/raw/engine_wiring/engine_wiring/test/fastening/0161.png,1,42.432629,1
data/raw/engine_wiring/engine_wiring/test/fastening/0162.png,1,42.679119,1
data/raw/engine_wiring/engine_wiring/test/fastening/0163.png,1,43.134712,1
data/raw/engine_wiring/engine_wiring/test/fastening/0164.png,1,42.731045,1
data/raw/engine_wiring/engine_wiring/test/fastening/0165.png,1,42.430645,1
data/raw/engine_wiring/engine_wiring/test/fastening/0166.png,1,42.671974,1
data/raw/engine_wiring/engine_wiring/test/fastening/0167.png,1,43.232281,1
data/raw/engine_wiring/engine_wiring/test/fastening/0168.png,1,41.482933,0
data/raw/engine_wiring/engine_wiring/test/fastening/0169.png,1,43.262157,1
data/raw/engine_wiring/engine_wiring/test/fastening/0170.png,1,42.454712,1
data/raw/engine_wiring/engine_wiring/test/fastening/0171.png,1,42.384041,1
data/raw/engine_wiring/engine_wiring/test/fastening/0172.png,1,42.410694,1
data/raw/engine_wiring/engine_wiring/test/fastening/0173.png,1,42.712673,1
data/raw/engine_wiring/engine_wiring/test/fastening/0174.png,1,42.491184,1
data/raw/engine_wiring/engine_wiring/test/fastening/0175.png,1,42.856972,1
data/raw/engine_wiring/engine_wiring/test/fastening/0176.png,1,43.082912,1
data/raw/engine_wiring/engine_wiring/test/fastening/0177.png,1,42.855465,1
data/raw/engine_wiring/engine_wiring/test/fastening/0178.png,1,42.179485,0
data/raw/engine_wiring/engine_wiring/test/fastening/0179.png,1,42.147964,0
data/raw/engine_wiring/engine_wiring/test/fastening/0180.png,1,43.275799,1
data/raw/engine_wiring/engine_wiring/test/fastening/0181.png,1,42.664467,1
data/raw/engine_wiring/engine_wiring/test/fastening/0182.png,1,42.965553,1
data/raw/engine_wiring/engine_wiring/test/fastening/0183.png,1,42.294628,0
data/raw/engine_wiring/engine_wiring/test/fastening/0184.png,1,42.946499,1
data/raw/engine_wiring/engine_wiring/test/fastening/0185.png,1,43.483379,1
data/raw/engine_wiring/engine_wiring/test/fastening/0186.png,1,42.005306,0
data/raw/engine_wiring/engine_wiring/test/fastening/0187.png,1,42.108116,0
data/raw/engine_wiring/engine_wiring/test/fastening/0188.png,1,42.493359,1
data/raw/engine_wiring/engine_wiring/test/fastening/0189.png,1,42.667084,1
data/raw/engine_wiring/engine_wiring/test/fastening/0190.png,1,42.133976,0
data/raw/engine_wiring/engine_wiring/test/fastening/0191.png,1,42.351955,1
data/raw/engine_wiring/engine_wiring/test/fastening/0192.png,1,41.733688,0
data/raw/engine_wiring/engine_wiring/test/fastening/0193.png,1,43.354977,1
data/raw/engine_wiring/engine_wiring/test/fastening/0194.png,1,41.697987,0
data/raw/engine_wiring/engine_wiring/test/fastening/0195.png,1,42.405045,1
data/raw/engine_wiring/engine_wiring/test/fastening/0196.png,1,42.952583,1
data/raw/engine_wiring/engine_wiring/test/fastening/0197.png,1,42.939693,1
data/raw/engine_wiring/engine_wiring/test/fastening/0198.png,1,42.912827,1
data/raw/engine_wiring/engine_wiring/test/fastening/0199.png,1,43.848225,1
data/raw/engine_wiring/engine_wiring/test/fastening/0200.png,1,43.620399,1
data/raw/engine_wiring/engine_wiring/test/fastening/0201.png,1,42.658028,1
data/raw/engine_wiring/engine_wiring/test/fastening/0202.png,1,44.17017,1
data/raw/engine_wiring/engine_wiring/test/fastening/0203.png,1,42.248493,0
data/raw/engine_wiring/engine_wiring/test/fastening/0204.png,1,42.1763,0
data/raw/engine_wiring/engine_wiring/test/fastening/0205.png,1,42.01482,0
data/raw/engine_wiring/engine_wiring/test/fastening/0206.png,1,42.100048,0
data/raw/engine_wiring/engine_wiring/test/fastening/0207.png,1,42.546021,1
data/raw/engine_wiring/engine_wiring/test/fastening/0208.png,1,41.89806,0
data/raw/engine_wiring/engine_wiring/test/fastening/0209.png,1,42.830437,1
data/raw/engine_wiring/engine_wiring/test/fastening/0210.png,1,43.135731,1
data/raw/engine_wiring/engine_wiring/test/fastening/0211.png,1,42.597763,1
data/raw/engine_wiring/engine_wiring/test/fastening/0212.png,1,43.108612,1
data/raw/engine_wiring/engine_wiring/test/fastening/0213.png,1,42.215805,0
data/raw/engine_wiring/engine_wiring/test/fastening/0214.png,1,41.550446,0
data/raw/engine_wiring/engine_wiring/test/fastening/0215.png,1,42.402321,1
data/raw/engine_wiring/engine_wiring/test/fastening/0216.png,1,43.18071,1
data/raw/engine_wiring/engine_wiring/test/fastening/0217.png,1,42.551315,1
data/raw/engine_wiring/engine_wiring/test/fastening/0218.png,1,42.695873,1
data/raw/engine_wiring/engine_wiring/test/fastening/0219.png,1,42.553856,1
data/raw/engine_wiring/engine_wiring/test/fastening/0220.png,1,42.16832,0
data/raw/engine_wiring/engine_wiring/test/fastening/0221.png,1,42.884121,1
data/raw/engine_wiring/engine_wiring/test/fastening/0222.png,1,42.816479,1
data/raw/engine_wiring/engine_wiring/test/fastening/0223.png,1,43.743752,1
data/raw/engine_wiring/engine_wiring/test/fastening/0224.png,1,43.290188,1
data/raw/engine_wiring/engine_wiring/test/fastening/0225.png,1,42.737621,1
data/raw/engine_wiring/engine_wiring/test/fastening/0226.png,1,42.834167,1
data/raw/engine_wiring/engine_wiring/test/fastening/0227.png,1,41.671761,0
data/raw/engine_wiring/engine_wiring/test/fastening/0228.png,1,41.596069,0
data/raw/engine_wiring/engine_wiring/test/fastening/0229.png,1,41.959816,0
data/raw/engine_wiring/engine_wiring/test/fastening/0230.png,1,42.901134,1
data/raw/engine_wiring/engine_wiring/test/fastening/0231.png,1,42.153152,0
data/raw/engine_wiring/engine_wiring/test/fastening/0232.png,1,42.212036,0
data/raw/engine_wiring/engine_wiring/test/fastening/0233.png,1,41.917294,0
data/raw/engine_wiring/engine_wiring/test/fastening/0234.png,1,43.961937,1
data/raw/engine_wiring/engine_wiring/test/fastening/0235.png,1,43.110638,1
data/raw/engine_wiring/engine_wiring/test/fastening/0236.png,1,41.513577,0
data/raw/engine_wiring/engine_wiring/test/fastening/0237.png,1,42.282455,0
data/raw/engine_wiring/engine_wiring/test/fastening/0238.png,1,41.861012,0
data/raw/engine_wiring/engine_wiring/test/fastening/0239.png,1,42.535992,1
data/raw/engine_wiring/engine_wiring/test/fastening/0240.png,1,41.717861,0
data/raw/engine_wiring/engine_wiring/test/fastening/0241.png,1,42.327347,1
data/raw/engine_wiring/engine_wiring/test/fastening/0242.png,1,41.617035,0
data/raw/engine_wiring/engine_wiring/test/fastening/0243.png,1,43.066029,1
data/raw/engine_wiring/engine_wiring/test/fastening/0244.png,1,42.507671,1
data/raw/engine_wiring/engine_wiring/test/fastening/0245.png,1,41.546009,0
data/raw/engine_wiring/engine_wiring/test/fastening/0246.png,1,41.671188,0
data/raw/engine_wiring/engine_wiring/test/fastening/0247.png,1,42.439571,1
data/raw/engine_wiring/engine_wiring/test/fastening/0248.png,1,41.980061,0
data/raw/engine_wiring/engine_wiring/test/fastening/0249.png,1,41.879238,0
data/raw/engine_wiring/engine_wiring/test/fastening/0250.png,1,42.368713,1
data/raw/engine_wiring/engine_wiring/test/fastening/0251.png,1,42.250225,0
data/raw/engine_wiring/engine_wiring/test/fastening/0252.png,1,41.968246,0
data/raw/engine_wiring/engine_wiring/test/fastening/0253.png,1,42.814247,1
data/raw/engine_wiring/engine_wiring/test/fastening/0254.png,1,43.649475,1
data/raw/engine_wiring/engine_wiring/test/fastening/0255.png,1,42.253082,0
data/raw/engine_wiring/engine_wiring/test/fastening/0256.png,1,42.159153,0
data/raw/engine_wiring/engine_wiring/test/fastening/0257.png,1,42.506397,1
data/raw/engine_wiring/engine_wiring/test/fastening/0258.png,1,42.427746,1
data/raw/engine_wiring/engine_wiring/test/fastening/0259.png,1,41.736923,0
data/raw/engine_wiring/engine_wiring/test/fastening/0260.png,1,41.860756,0
data/raw/engine_wiring/engine_wiring/test/fastening/0261.png,1,41.893105,0
data/raw/engine_wiring/engine_wiring/test/fastening/0262.png,1,43.917191,1
data/raw/engine_wiring/engine_wiring/test/fastening/0263.png,1,42.391983,1
data/raw/engine_wiring/engine_wiring/test/fastening/0264.png,1,42.067921,0
data/raw/engine_wiring/engine_wiring/test/fastening/0265.png,1,42.569447,1
data/raw/engine_wiring/engine_wiring/test/fastening/0266.png,1,41.851963,0
data/raw/engine_wiring/engine_wiring/test/fastening/0267.png,1,42.364716,1
data/raw/engine_wiring/engine_wiring/test/fastening/0268.png,1,42.9086,1
data/raw/engine_wiring/engine_wiring/test/fastening/0269.png,1,43.146954,1
data/raw/engine_wiring/engine_wiring/test/fastening/0270.png,1,42.115265,0
data/raw/engine_wiring/engine_wiring/test/fastening/0271.png,1,43.00433,1
data/raw/engine_wiring/engine_wiring/test/fastening/0272.png,1,42.084713,0
data/raw/engine_wiring/engine_wiring/test/fastening/0273.png,1,41.491238,0
data/raw/engine_wiring/engine_wiring/test/fastening/0274.png,1,42.43626,1
data/raw/engine_wiring/engine_wiring/test/fastening/0275.png,1,42.530392,1
data/raw/engine_wiring/engine_wiring/test/fastening/0276.png,1,41.829708,0
data/raw/engine_wiring/engine_wiring/test/good/0000.png,0,42.553974,1
data/raw/engine_wiring/engine_wiring/test/good/0001.png,0,42.729504,1
data/raw/engine_wiring/engine_wiring/test/good/0002.png,0,42.117195,0
data/raw/engine_wiring/engine_wiring/test/good/0003.png,0,42.365971,1
data/raw/engine_wiring/engine_wiring/test/good/0004.png,0,41.964432,0
data/raw/engine_wiring/engine_wiring/test/good/0005.png,0,42.408539,1
data/raw/engine_wiring/engine_wiring/test/good/0006.png,0,42.159512,0
data/raw/engine_wiring/engine_wiring/test/good/0007.png,0,41.553417,0
data/raw/engine_wiring/engine_wiring/test/good/0008.png,0,44.029812,1
data/raw/engine_wiring/engine_wiring/test/good/0009.png,0,42.781948,1
data/raw/engine_wiring/engine_wiring/test/good/0010.png,0,41.825405,0
data/raw/engine_wiring/engine_wiring/test/good/0011.png,0,42.734447,1
data/raw/engine_wiring/engine_wiring/test/good/0012.png,0,43.470997,1
data/raw/engine_wiring/engine_wiring/test/good/0013.png,0,42.952564,1
data/raw/engine_wiring/engine_wiring/test/good/0014.png,0,43.046627,1
data/raw/engine_wiring/engine_wiring/test/good/0015.png,0,41.897747,0
data/raw/engine_wiring/engine_wiring/test/good/0016.png,0,42.383503,1
data/raw/engine_wiring/engine_wiring/test/good/0017.png,0,42.176956,0
data/raw/engine_wiring/engine_wiring/test/good/0018.png,0,41.377499,0
data/raw/engine_wiring/engine_wiring/test/good/0019.png,0,42.940895,1
data/raw/engine_wiring/engine_wiring/test/good/0020.png,0,43.522251,1
data/raw/engine_wiring/engine_wiring/test/good/0021.png,0,42.161194,0
data/raw/engine_wiring/engine_wiring/test/good/0022.png,0,42.017056,0
data/raw/engine_wiring/engine_wiring/test/good/0023.png,0,41.399052,0
data/raw/engine_wiring/engine_wiring/test/good/0024.png,0,42.444843,1
data/raw/engine_wiring/engine_wiring/test/good/0025.png,0,43.173386,1
data/raw/engine_wiring/engine_wiring/test/good/0026.png,0,43.672379,1
data/raw/engine_wiring/engine_wiring/test/good/0027.png,0,41.860867,0
data/raw/engine_wiring/engine_wiring/test/good/0028.png,0,42.329151,1
data/raw/engine_wiring/engine_wiring/test/good/0029.png,0,42.119987,0
data/raw/engine_wiring/engine_wiring/test/good/0030.png,0,42.18951,0
data/raw/engine_wiring/engine_wiring/test/good/0031.png,0,42.705444,1
data/raw/engine_wiring/engine_wiring/test/good/0032.png,0,42.257843,0
data/raw/engine_wiring/engine_wiring/test/good/0033.png,0,42.11853,0
data/raw/engine_wiring/engine_wiring/test/good/0034.png,0,43.615417,1
data/raw/engine_wiring/engine_wiring/test/good/0035.png,0,41.939537,0
data/raw/engine_wiring/engine_wiring/test/good/0036.png,0,42.209023,0
data/raw/engine_wiring/engine_wiring/test/good/0037.png,0,42.120056,0
data/raw/engine_wiring/engine_wiring/test/good/0038.png,0,42.41029,1
data/raw/engine_wiring/engine_wiring/test/good/0039.png,0,42.261841,0
data/raw/engine_wiring/engine_wiring/test/good/0040.png,0,41.845776,0
data/raw/engine_wiring/engine_wiring/test/good/0041.png,0,42.996418,1
data/raw/engine_wiring/engine_wiring/test/good/0042.png,0,41.533489,0
data/raw/engine_wiring/engine_wiring/test/good/0043.png,0,42.552326,1
data/raw/engine_wiring/engine_wiring/test/good/0044.png,0,42.523479,1
data/raw/engine_wiring/engine_wiring/test/good/0045.png,0,42.313293,0
data/raw/engine_wiring/engine_wiring/test/good/0046.png,0,42.576649,1
data/raw/engine_wiring/engine_wiring/test/good/0047.png,0,42.438396,1
data/raw/engine_wiring/engine_wiring/test/good/0048.png,0,42.370277,1
data/raw/engine_wiring/engine_wiring/test/good/0049.png,0,42.723232,1
data/raw/engine_wiring/engine_wiring/test/good/0050.png,0,42.443134,1
data/raw/engine_wiring/engine_wiring/test/good/0051.png,0,41.724648,0
data/raw/engine_wiring/engine_wiring/test/good/0052.png,0,41.582733,0
data/raw/engine_wiring/engine_wiring/test/good/0053.png,0,41.510994,0
data/raw/engine_wiring/engine_wiring/test/good/0054.png,0,42.631638,1
data/raw/engine_wiring/engine_wiring/test/good/0055.png,0,42.713669,1
data/raw/engine_wiring/engine_wiring/test/good/0056.png,0,41.885983,0
data/raw/engine_wiring/engine_wiring/test/good/0057.png,0,41.773861,0
data/raw/engine_wiring/engine_wiring/test/good/0058.png,0,42.889198,1
data/raw/engine_wiring/engine_wiring/test/good/0059.png,0,42.002541,0
data/raw/engine_wiring/engine_wiring/test/good/0060.png,0,42.432278,1
data/raw/engine_wiring/engine_wiring/test/good/0061.png,0,42.040134,0
data/raw/engine_wiring/engine_wiring/test/good/0062.png,0,42.29435,0
data/raw/engine_wiring/engine_wiring/test/good/0063.png,0,42.094608,0
data/raw/engine_wiring/engine_wiring/test/good/0064.png,0,43.85104,1
data/raw/engine_wiring/engine_wiring/test/good/0065.png,0,42.34866,1
data/raw/engine_wiring/engine_wiring/test/good/0066.png,0,41.859455,0
data/raw/engine_wiring/engine_wiring/test/good/0067.png,0,41.870201,0
data/raw/engine_wiring/engine_wiring/test/good/0068.png,0,43.288502,1
data/raw/engine_wiring/engine_wiring/test/good/0069.png,0,43.4566,1
data/raw/engine_wiring/engine_wiring/test/good/0070.png,0,41.427929,0
data/raw/engine_wiring/engine_wiring/test/good/0071.png,0,41.566956,0
data/raw/engine_wiring/engine_wiring/test/good/0072.png,0,42.551968,1
data/raw/engine_wiring/engine_wiring/test/good/0073.png,0,41.876495,0
