image_path,true_label,anomaly_score,predicted_prob,predicted_label
data/raw/pipe_staple/pipe_staple/test/good/0085.png,0,38.253109,0.4804,1
data/raw/pipe_staple/pipe_staple/test/good/0086.png,0,36.309139,0.1273,1
data/raw/pipe_staple/pipe_staple/test/good/0087.png,0,37.120129,0.2746,1
data/raw/pipe_staple/pipe_staple/test/good/0088.png,0,37.977203,0.4303,1
data/raw/pipe_staple/pipe_staple/test/good/0089.png,0,37.644642,0.3699,1
data/raw/pipe_staple/pipe_staple/test/good/0090.png,0,36.52095,0.1658,1
data/raw/pipe_staple/pipe_staple/test/good/0091.png,0,38.310631,0.4909,1
data/raw/pipe_staple/pipe_staple/test/good/0092.png,0,38.209625,0.4725,1
data/raw/pipe_staple/pipe_staple/test/good/0093.png,0,38.136776,0.4593,1
data/raw/pipe_staple/pipe_staple/test/good/0094.png,0,37.176022,0.2848,1
data/raw/pipe_staple/pipe_staple/test/good/0095.png,0,37.843094,0.406,1
data/raw/pipe_staple/pipe_staple/test/good/0096.png,0,35.894588,0.052,0
data/raw/pipe_staple/pipe_staple/test/good/0097.png,0,37.987774,0.4322,1
data/raw/pipe_staple/pipe_staple/test/good/0098.png,0,36.460979,0.1549,1
data/raw/pipe_staple/pipe_staple/test/good/0099.png,0,36.974751,0.2482,1
data/raw/pipe_staple/pipe_staple/test/good/0100.png,0,37.228004,0.2942,1
data/raw/pipe_staple/pipe_staple/test/good/0101.png,0,38.842587,0.5875,1
data/raw/pipe_staple/pipe_staple/test/good/0102.png,0,37.169601,0.2836,1
data/raw/pipe_staple/pipe_staple/test/good/0103.png,0,38.523987,0.5296,1
data/raw/pipe_staple/pipe_staple/test/good/0104.png,0,36.411495,0.1459,1
data/raw/pipe_staple/pipe_staple/test/good/0105.png,0,36.731262,0.204,1
data/raw/pipe_staple/pipe_staple/test/good/0106.png,0,36.964958,0.2464,1
data/raw/pipe_staple/pipe_staple/test/good/0107.png,0,36.771381,0.2113,1
data/raw/pipe_staple/pipe_staple/test/good/0108.png,0,38.460728,0.5182,1
data/raw/pipe_staple/pipe_staple/test/good/0109.png,0,37.383984,0.3225,1
data/raw/pipe_staple/pipe_staple/test/good/0110.png,0,37.365814,0.3192,1
data/raw/pipe_staple/pipe_staple/test/good/0111.png,0,36.858528,0.2271,1
data/raw/pipe_staple/pipe_staple/test/good/0112.png,0,36.868767,0.2289,1
data/raw/pipe_staple/pipe_staple/test/good/0113.png,0,38.559147,0.536,1
data/raw/pipe_staple/pipe_staple/test/good/0114.png,0,37.066681,0.2649,1
data/raw/pipe_staple/pipe_staple/test/good/0115.png,0,36.944832,0.2428,1
data/raw/pipe_staple/pipe_staple/test/good/0116.png,0,37.567635,0.3559,1
data/raw/pipe_staple/pipe_staple/test/good/0117.png,0,38.282429,0.4858,1
data/raw/pipe_staple/pipe_staple/test/good/0118.png,0,37.365108,0.3191,1
data/raw/pipe_staple/pipe_staple/test/good/0119.png,0,37.049469,0.2618,1
data/raw/pipe_staple/pipe_staple/test/good/0120.png,0,37.841553,0.4057,1
data/raw/pipe_staple/pipe_staple/test/good/0121.png,0,37.54266,0.3514,1
data/raw/pipe_staple/pipe_staple/test/good/0122.png,0,37.013283,0.2552,1
data/raw/pipe_staple/pipe_staple/test/good/0123.png,0,36.281921,0.1223,1
data/raw/pipe_staple/pipe_staple/test/good/0124.png,0,36.60815,0.1816,1
data/raw/pipe_staple/pipe_staple/test/good/0125.png,0,36.557423,0.1724,1
data/raw/pipe_staple/pipe_staple/test/good/0126.png,0,39.199146,0.6523,1
data/raw/pipe_staple/pipe_staple/test/good/0127.png,0,37.409702,0.3272,1
data/raw/pipe_staple/pipe_staple/test/good/0128.png,0,36.96714,0.2468,1
data/raw/pipe_staple/pipe_staple/test/good/0129.png,0,35.814026,0.0373,0
data/raw/pipe_staple/pipe_staple/test/good/0130.png,0,38.175014,0.4663,1
data/raw/pipe_staple/pipe_staple/test/good/0131.png,0,36.895172,0.2337,1
data/raw/pipe_staple/pipe_staple/test/good/0132.png,0,37.727886,0.385,1
data/raw/pipe_staple/pipe_staple/test/good/0133.png,0,37.092205,0.2695,1
data/raw/pipe_staple/pipe_staple/test/good/0134.png,0,37.423115,0.3297,1
data/raw/pipe_staple/pipe_staple/test/good/0135.png,0,38.086189,0.4501,1
data/raw/pipe_staple/pipe_staple/test/good/0136.png,0,36.805172,0.2174,1
data/raw/pipe_staple/pipe_staple/test/good/0137.png,0,38.203655,0.4715,1
data/raw/pipe_staple/pipe_staple/test/good/0138.png,0,36.085659,0.0867,0
data/raw/pipe_staple/pipe_staple/test/good/0139.png,0,36.053547,0.0808,0
data/raw/pipe_staple/pipe_staple/test/good/0140.png,0,36.334621,0.1319,1
data/raw/pipe_staple/pipe_staple/test/good/0141.png,0,36.603798,0.1808,1
data/raw/pipe_staple/pipe_staple/test/good/0142.png,0,39.359261,0.6814,1
data/raw/pipe_staple/pipe_staple/test/good/0143.png,0,36.912762,0.2369,1
data/raw/pipe_staple/pipe_staple/test/good/0144.png,0,37.632256,0.3676,1
data/raw/pipe_staple/pipe_staple/test/good/0145.png,0,37.504375,0.3444,1
data/raw/pipe_staple/pipe_staple/test/good/0146.png,0,38.466812,0.5193,1
data/raw/pipe_staple/pipe_staple/test/good/0147.png,0,36.530621,0.1675,1
data/raw/pipe_staple/pipe_staple/test/good/0148.png,0,38.532482,0.5312,1
data/raw/pipe_staple/pipe_staple/test/good/0149.png,0,38.145943,0.461,1
data/raw/pipe_staple/pipe_staple/test/good/0150.png,0,36.738247,0.2052,1
data/raw/pipe_staple/pipe_staple/test/good/0151.png,0,38.545441,0.5335,1
data/raw/pipe_staple/pipe_staple/test/good/0152.png,0,37.276455,0.303,1
data/raw/pipe_staple/pipe_staple/test/good/0153.png,0,35.751873,0.026,0
data/raw/pipe_staple/pipe_staple/test/good/0154.png,0,38.530895,0.5309,1
data/raw/pipe_staple/pipe_staple/test/good/0155.png,0,37.783722,0.3952,1
data/raw/pipe_staple/pipe_staple/test/good/0156.png,0,36.145088,0.0975,1
data/raw/pipe_staple/pipe_staple/test/good/0157.png,0,37.097603,0.2705,1
data/raw/pipe_staple/pipe_staple/test/good/0158.png,0,37.153465,0.2807,1
data/raw/pipe_staple/pipe_staple/test/good/0159.png,0,37.446514,0.3339,1
data/raw/pipe_staple/pipe_staple/test/good/0160.png,0,38.942837,0.6057,1
data/raw/pipe_staple/pipe_staple/test/good/0161.png,0,36.6096,0.1819,1
data/raw/pipe_staple/pipe_staple/test/good/0162.png,0,37.485912,0.3411,1
data/raw/pipe_staple/pipe_staple/test/good/0163.png,0,37.31609,0.3102,1
data/raw/pipe_staple/pipe_staple/test/good/0164.png,0,38.011822,0.4366,1
data/raw/pipe_staple/pipe_staple/test/good/0165.png,0,36.855545,0.2265,1
data/raw/pipe_staple/pipe_staple/test/good/0166.png,0,37.883533,0.4133,1
data/raw/pipe_staple/pipe_staple/test/good/0167.png,0,36.683266,0.1952,1
data/raw/pipe_staple/pipe_staple/test/good/0168.png,0,36.430706,0.1494,1
data/raw/pipe_staple/pipe_staple/test/good/0169.png,0,37.221966,0.2931,1
data/raw/pipe_staple/pipe_staple/test/good/0170.png,0,37.54211,0.3513,1
data/raw/pipe_staple/pipe_staple/test/good/0171.png,0,36.808804,0.2181,1
data/raw/pipe_staple/pipe_staple/test/good/0172.png,0,36.574596,0.1755,1
data/raw/pipe_staple/pipe_staple/test/good/0173.png,0,37.558468,0.3542,1
data/raw/pipe_staple/pipe_staple/test/good/0174.png,0,36.526199,0.1667,1
data/raw/pipe_staple/pipe_staple/test/good/0175.png,0,37.761341,0.3911,1
data/raw/pipe_staple/pipe_staple/test/good/0176.png,0,36.718315,0.2016,1
data/raw/pipe_staple/pipe_staple/test/good/0177.png,0,37.432892,0.3314,1
data/raw/pipe_staple/pipe_staple/test/good/0178.png,0,36.555611,0.1721,1
data/raw/pipe_staple/pipe_staple/test/good/0179.png,0,36.212627,0.1097,1
data/raw/pipe_staple/pipe_staple/test/good/0180.png,0,37.781815,0.3948,1
data/raw/pipe_staple/pipe_staple/test/good/0181.png,0,36.829708,0.2218,1
data/raw/pipe_staple/pipe_staple/test/good/0182.png,0,38.375805,0.5027,1
data/raw/pipe_staple/pipe_staple/test/good/0183.png,0,37.207508,0.2905,1
data/raw/pipe_staple/pipe_staple/test/good/0184.png,0,37.762184,0.3913,1
data/raw/pipe_staple/pipe_staple/test/good/0185.png,0,38.72097,0.5654,1
data/raw/pipe_staple/pipe_staple/test/good/0186.png,0,38.441921,0.5147,1
data/raw/pipe_staple/pipe_staple/test/good/0187.png,0,37.992897,0.4332,1
data/raw/pipe_staple/pipe_staple/test/missing/0000.png,1,36.789631,0.2146,1
data/raw/pipe_staple/pipe_staple/test/missing/0001.png,1,37.370228,0.32,1
data/raw/pipe_staple/pipe_staple/test/missing/0002.png,1,37.690182,0.3782,1
data/raw/pipe_staple/pipe_staple/test/missing/0003.png,1,37.849506,0.4071,1
data/raw/pipe_staple/pipe_staple/test/missing/0004.png,1,36.315079,0.1284,1
data/raw/pipe_staple/pipe_staple/test/missing/0005.png,1,36.980743,0.2493,1
data/raw/pipe_staple/pipe_staple/test/missing/0006.png,1,39.347546,0.6793,1
data/raw/pipe_staple/pipe_staple/test/missing/0007.png,1,36.17976,0.1038,1
data/raw/pipe_staple/pipe_staple/test/missing/0008.png,1,36.367332,0.1378,1
data/raw/pipe_staple/pipe_staple/test/missing/0009.png,1,36.993843,0.2517,1
data/raw/pipe_staple/pipe_staple/test/missing/0010.png,1,36.467228,0.156,1
data/raw/pipe_staple/pipe_staple/test/missing/0011.png,1,37.39706,0.3249,1
data/raw/pipe_staple/pipe_staple/test/missing/0012.png,1,38.998211,0.6158,1
data/raw/pipe_staple/pipe_staple/test/missing/0013.png,1,36.382885,0.1407,1
data/raw/pipe_staple/pipe_staple/test/missing/0014.png,1,37.421993,0.3294,1
data/raw/pipe_staple/pipe_staple/test/missing/0015.png,1,37.033504,0.2589,1
data/raw/pipe_staple/pipe_staple/test/missing/0016.png,1,36.407814,0.1452,1
data/raw/pipe_staple/pipe_staple/test/missing/0017.png,1,36.696037,0.1976,1
data/raw/pipe_staple/pipe_staple/test/missing/0018.png,1,36.020962,0.0749,0
data/raw/pipe_staple/pipe_staple/test/missing/0019.png,1,38.107113,0.4539,1
data/raw/pipe_staple/pipe_staple/test/missing/0020.png,1,36.658157,0.1907,1
data/raw/pipe_staple/pipe_staple/test/missing/0021.png,1,36.676014,0.1939,1
data/raw/pipe_staple/pipe_staple/test/missing/0022.png,1,38.356701,0.4993,1
data/raw/pipe_staple/pipe_staple/test/missing/0023.png,1,37.735256,0.3864,1
data/raw/pipe_staple/pipe_staple/test/missing/0024.png,1,36.256813,0.1178,1
data/raw/pipe_staple/pipe_staple/test/missing/0025.png,1,36.754189,0.2081,1
data/raw/pipe_staple/pipe_staple/test/missing/0026.png,1,36.392834,0.1425,1
data/raw/pipe_staple/pipe_staple/test/missing/0027.png,1,37.640381,0.3691,1
data/raw/pipe_staple/pipe_staple/test/missing/0028.png,1,37.768017,0.3923,1
data/raw/pipe_staple/pipe_staple/test/missing/0029.png,1,37.601959,0.3621,1
data/raw/pipe_staple/pipe_staple/test/missing/0030.png,1,36.585812,0.1775,1
data/raw/pipe_staple/pipe_staple/test/missing/0031.png,1,36.24295,0.1153,1
data/raw/pipe_staple/pipe_staple/test/missing/0032.png,1,37.376926,0.3213,1
data/raw/pipe_staple/pipe_staple/test/missing/0033.png,1,36.385666,0.1412,1
data/raw/pipe_staple/pipe_staple/test/missing/0034.png,1,36.428078,0.1489,1
data/raw/pipe_staple/pipe_staple/test/missing/0035.png,1,37.094257,0.2699,1
data/raw/pipe_staple/pipe_staple/test/missing/0036.png,1,36.596588,0.1795,1
data/raw/pipe_staple/pipe_staple/test/missing/0037.png,1,36.416725,0.1468,1
data/raw/pipe_staple/pipe_staple/test/missing/0038.png,1,36.054604,0.081,0
data/raw/pipe_staple/pipe_staple/test/missing/0039.png,1,36.592533,0.1788,1
data/raw/pipe_staple/pipe_staple/test/missing/0040.png,1,37.212715,0.2914,1
data/raw/pipe_staple/pipe_staple/test/missing/0041.png,1,36.403057,0.1443,1
data/raw/pipe_staple/pipe_staple/test/missing/0042.png,1,36.328861,0.1309,1
data/raw/pipe_staple/pipe_staple/test/missing/0043.png,1,36.375195,0.1393,1
data/raw/pipe_staple/pipe_staple/test/missing/0044.png,1,37.119869,0.2746,1
data/raw/pipe_staple/pipe_staple/test/missing/0045.png,1,36.698711,0.1981,1
data/raw/pipe_staple/pipe_staple/test/missing/0046.png,1,36.532787,0.1679,1
data/raw/pipe_staple/pipe_staple/test/missing/0047.png,1,37.604027,0.3625,1
data/raw/pipe_staple/pipe_staple/test/missing/0048.png,1,37.368313,0.3197,1
data/raw/pipe_staple/pipe_staple/test/missing/0049.png,1,37.436497,0.3321,1
data/raw/pipe_staple/pipe_staple/test/missing/0050.png,1,37.427044,0.3304,1
data/raw/pipe_staple/pipe_staple/test/missing/0051.png,1,36.492737,0.1606,1
data/raw/pipe_staple/pipe_staple/test/missing/0052.png,1,37.224831,0.2936,1
data/raw/pipe_staple/pipe_staple/test/missing/0053.png,1,37.222206,0.2932,1
data/raw/pipe_staple/pipe_staple/test/missing/0054.png,1,38.935452,0.6044,1
data/raw/pipe_staple/pipe_staple/test/missing/0055.png,1,36.269352,0.12,1
data/raw/pipe_staple/pipe_staple/test/missing/0056.png,1,36.685272,0.1956,1
data/raw/pipe_staple/pipe_staple/test/missing/0057.png,1,38.629864,0.5489,1
data/raw/pipe_staple/pipe_staple/test/missing/0058.png,1,36.623676,0.1844,1
data/raw/pipe_staple/pipe_staple/test/missing/0059.png,1,37.267166,0.3013,1
data/raw/pipe_staple/pipe_staple/test/missing/0060.png,1,38.135937,0.4592,1
data/raw/pipe_staple/pipe_staple/test/missing/0061.png,1,36.600399,0.1802,1
data/raw/pipe_staple/pipe_staple/test/missing/0062.png,1,37.580807,0.3583,1
data/raw/pipe_staple/pipe_staple/test/missing/0063.png,1,37.496349,0.343,1
data/raw/pipe_staple/pipe_staple/test/missing/0064.png,1,36.530453,0.1675,1
data/raw/pipe_staple/pipe_staple/test/missing/0065.png,1,36.289989,0.1238,1
data/raw/pipe_staple/pipe_staple/test/missing/0066.png,1,36.478756,0.1581,1
data/raw/pipe_staple/pipe_staple/test/missing/0067.png,1,36.118427,0.0926,1
data/raw/pipe_staple/pipe_staple/test/missing/0068.png,1,36.122757,0.0934,1
data/raw/pipe_staple/pipe_staple/test/missing/0069.png,1,38.954834,0.6079,1
data/raw/pipe_staple/pipe_staple/test/missing/0070.png,1,37.909023,0.4179,1
data/raw/pipe_staple/pipe_staple/test/missing/0071.png,1,37.965996,0.4283,1
data/raw/pipe_staple/pipe_staple/test/missing/0072.png,1,37.009712,0.2545,1
data/raw/pipe_staple/pipe_staple/test/missing/0073.png,1,37.651375,0.3711,1
data/raw/pipe_staple/pipe_staple/test/missing/0074.png,1,36.189274,0.1055,1
data/raw/pipe_staple/pipe_staple/test/missing/0075.png,1,36.271069,0.1204,1
data/raw/pipe_staple/pipe_staple/test/missing/0076.png,1,36.734859,0.2046,1
data/raw/pipe_staple/pipe_staple/test/missing/0077.png,1,36.673931,0.1935,1
data/raw/pipe_staple/pipe_staple/test/missing/0078.png,1,38.357082,0.4993,1
data/raw/pipe_staple/pipe_staple/test/missing/0079.png,1,36.771999,0.2114,1
data/raw/pipe_staple/pipe_staple/test/missing/0080.png,1,38.580929,0.54,1
data/raw/pipe_staple/pipe_staple/test/missing/0081.png,1,36.499847,0.1619,1
data/raw/pipe_staple/pipe_staple/test/missing/0082.png,1,36.981064,0.2493,1
data/raw/pipe_staple/pipe_staple/test/missing/0083.png,1,38.119289,0.4561,1
data/raw/pipe_staple/pipe_staple/test/missing/0084.png,1,37.217457,0.2923,1
data/raw/pipe_staple/pipe_staple/test/missing/0085.png,1,37.68977,0.3781,1
data/raw/pipe_staple/pipe_staple/test/missing/0086.png,1,39.017437,0.6193,1
data/raw/pipe_staple/pipe_staple/test/missing/0087.png,1,37.428303,0.3306,1
data/raw/pipe_staple/pipe_staple/test/missing/0088.png,1,36.835182,0.2228,1
data/raw/pipe_staple/pipe_staple/test/missing/0089.png,1,41.113018,1.0,1
data/raw/pipe_staple/pipe_staple/test/missing/0090.png,1,39.365639,0.6826,1
data/raw/pipe_staple/pipe_staple/test/missing/0091.png,1,38.195652,0.47,1
data/raw/pipe_staple/pipe_staple/test/missing/0092.png,1,37.133556,0.277,1
data/raw/pipe_staple/pipe_staple/test/missing/0093.png,1,37.421703,0.3294,1
data/raw/pipe_staple/pipe_staple/test/missing/0094.png,1,37.463116,0.3369,1
data/raw/pipe_staple/pipe_staple/test/missing/0095.png,1,37.408684,0.327,1
data/raw/pipe_staple/pipe_staple/test/missing/0096.png,1,37.102367,0.2714,1
data/raw/pipe_staple/pipe_staple/test/missing/0097.png,1,37.87698,0.4121,1
data/raw/pipe_staple/pipe_staple/test/missing/0098.png,1,37.868427,0.4106,1
data/raw/pipe_staple/pipe_staple/test/missing/0099.png,1,37.409039,0.3271,1
data/raw/pipe_staple/pipe_staple/test/missing/0100.png,1,38.339798,0.4962,1
data/raw/pipe_staple/pipe_staple/test/missing/0101.png,1,36.800343,0.2165,1
data/raw/pipe_staple/pipe_staple/test/missing/0102.png,1,36.654491,0.19,1
data/raw/pipe_staple/pipe_staple/test/missing/0103.png,1,38.533337,0.5313,1
data/raw/pipe_staple/pipe_staple/test/missing/0104.png,1,37.505726,0.3447,1
data/raw/pipe_staple/pipe_staple/test/missing/0105.png,1,37.000439,0.2529,1
data/raw/pipe_staple/pipe_staple/test/missing/0106.png,1,36.438843,0.1508,1
data/raw/pipe_staple/pipe_staple/test/missing/0107.png,1,37.0224,0.2569,1
data/raw/pipe_staple/pipe_staple/test/missing/0108.png,1,37.462154,0.3367,1
data/raw/pipe_staple/pipe_staple/test/missing/0109.png,1,39.993259,0.7966,1
data/raw/pipe_staple/pipe_staple/test/missing/0110.png,1,37.442585,0.3332,1
data/raw/pipe_staple/pipe_staple/test/missing/0111.png,1,37.552853,0.3532,1
data/raw/pipe_staple/pipe_staple/test/missing/0112.png,1,39.370289,0.6834,1
data/raw/pipe_staple/pipe_staple/test/missing/0113.png,1,36.913593,0.2371,1
data/raw/pipe_staple/pipe_staple/test/missing/0114.png,1,36.789165,0.2145,1
data/raw/pipe_staple/pipe_staple/test/missing/0115.png,1,36.970837,0.2475,1
data/raw/pipe_staple/pipe_staple/test/missing/0116.png,1,37.677895,0.3759,1
